Interval,Transfer,Bandwidth
344,4.12,34.6
345,3.38,28.3
346,4.12,34.6
347,3.38,28.3
348,4.12,34.6
349,3.25,27.3
350,4.25,35.7
351,3.25,27.3
352,4.12,34.6
353,4.12,34.6
354,3.38,28.3
355,4.12,34.6
356,3.25,27.3
357,4.12,34.6
358,3.38,28.3
359,4.12,34.6
360,4.12,34.6
361,3.25,27.3
362,4.12,34.6
363,3.25,27.3
364,4,33.6
365,4.12,34.6
366,3.38,28.3
367,4.12,34.6
368,3.38,28.3
369,4.25,35.7
370,4,33.6
371,3.25,27.3
372,4.12,34.6
373,3.38,28.3
374,4.12,34.6
375,4.12,34.6
376,3.25,27.3
377,4.12,34.6
378,3.38,28.3
379,4.12,34.6
380,3.25,27.3
381,4.12,34.6
382,4.12,34.6
383,3.38,28.3
384,4.12,34.6
385,3.25,27.3
386,4.12,34.6
387,3.38,28.3
388,4.12,34.6
389,4.12,34.6
390,3.25,27.3
391,4.12,34.6
392,3.38,28.3
393,4.12,34.6
394,3.25,27.3
395,4.25,35.7
396,4.12,34.6
397,3.38,28.3
398,4.12,34.6
399,3.25,27.3
400,4.12,34.6
401,3.38,28.3
402,4.12,34.6
403,4.12,34.6
404,3.25,27.3
405,3.88,32.5
406,4.12,34.6
407,3.38,28.3
408,4.25,35.7
409,3.25,27.3
410,3.62,30.4
411,4.25,35.7
412,3.25,27.3
413,4.25,35.7
414,4.12,34.6
415,3.38,28.3
416,4.25,35.7
417,3.25,27.3
418,4.25,35.7
419,3.38,28.3
420,4.25,35.7
421,3.25,27.3
422,4.12,34.6
423,3.38,28.3
424,4.12,34.6
425,3.38,28.3
426,4.12,34.6
427,4,33.6
428,3.25,27.3
429,4.12,34.6
430,4.12,34.6
431,3.25,27.3
432,4.12,34.6
433,3.5,29.4
434,4.12,34.6
435,3.25,27.3
436,4.25,35.7
437,3.38,28.3
438,4.38,36.7
439,3.38,28.3
440,4.25,35.7
441,3.25,27.3
442,4.12,34.6
443,3.88,32.5
444,3.25,27.3
445,4.12,34.6
446,3.38,28.3
447,4.12,34.6
448,4.12,34.6
449,3.25,27.3
450,4.12,34.6
451,3.5,29.4
452,4,33.6
453,3.38,28.3
454,3.97,33.3
455,0.701,5.74
456,5.75,48.2
457,5.12,43
458,3.12,26.2
459,2.38,19.9
460,5.58,46.8
461,0.0612,0.501
462,4.12,34.6
463,7.38,61.9
464,4.12,34.6
465,3.62,30.4
466,3.38,28.3
467,4.12,34.6
468,3.38,28.3
469,4.12,34.6
470,4,33.6
471,3.38,28.3
472,4.12,34.6
473,3.25,27.3
474,4.25,35.7
475,3.38,28.3
476,4.38,36.7
477,3.25,27.3
478,3.75,31.5
479,4.12,34.6
480,0.905,7.42
481,6.62,55.6
482,3.38,28.3
483,4.12,34.6
484,3.62,30.4
485,4.12,34.6
486,3.38,28.3
487,4.25,35.7
488,4,33.6
489,3.25,27.3
490,4.12,34.6
491,3.25,27.3
492,4.12,34.6
493,4.12,34.6
494,3.25,27.3
495,4.12,34.6
496,3.38,28.3
497,4.25,35.7
498,3.25,27.3
499,4.25,35.7
500,3.38,28.3
501,4.12,34.6
502,4.12,34.6
503,3.25,27.3
504,4.12,34.6
505,3.5,29.4
506,4,33.6
507,3.38,28.3
508,4.12,34.6
509,3.38,28.3
510,4.12,34.6
511,3.38,28.3
512,4.12,34.6
513,4.12,34.6
514,3.25,27.3
515,3.62,30.4
516,4.12,34.6
517,4.12,34.6
518,3.29,27.6
519,1.37,11.5
520,0.734,6.01
521,0.734,6.01
522,0.734,6.01
523,5,41.9
524,14.5,122
525,5,41.9
526,3.62,30.4
527,4.25,35.7
528,3.38,28.3
529,4.38,36.7
530,3.38,28.3
531,4.12,34.6
532,3.38,28.3
533,4.25,35.7
534,3.38,28.3
535,4.38,36.7
536,3.62,30.4
537,3.5,29.4
538,4.25,35.7
539,3.38,28.3
540,3.5,29.4
541,4.38,36.7
542,3.38,28.3
543,3.5,29.4
544,4.25,35.7
545,3.38,28.3
546,4.12,34.6
547,3.75,31.5
548,3.5,29.4
549,4.25,35.7
550,3.38,28.3
551,4.12,34.6
552,3.75,31.5
553,3.5,29.4
554,4.12,34.6
555,3.5,29.4
556,4.25,35.7
557,3.88,32.5
558,3.38,28.3
559,3.38,28.3
560,4.25,35.7
561,3.62,30.4
562,3.25,27.3
563,3.88,32.5
564,4.5,37.7
565,3.38,28.3
566,4.25,35.7
567,3.38,28.3
568,4.12,34.6
569,3.62,30.4
570,3.38,28.3
571,4.38,36.7
572,3.5,29.4
573,3.88,32.5
574,4.12,34.6
575,3.38,28.3
576,4.25,35.7
577,3.38,28.3
578,3.38,28.3
579,1.91,16
580,6,50.3
581,4.25,35.7
582,3.5,29.4
583,3.38,28.3
584,3.75,31.5
585,4.38,36.7
586,3.5,29.4
587,3.62,30.4
588,4.12,34.6
589,3.75,31.5
590,3.5,29.4
591,4.25,35.7
592,3.38,28.3
593,4.25,35.7
594,3.62,30.4
595,3.5,29.4
596,4.25,35.7
597,3.38,28.3
598,3.5,29.4
599,3.75,31.5
600,4.25,35.7
601,3.38,28.3
602,4.5,37.7
603,3.38,28.3
604,4.25,35.7
605,3.25,27.3
606,4.25,35.7
607,3.5,29.4
608,3.38,28.3
609,4.5,37.7
610,3.38,28.3
611,4.25,35.7
612,3.25,27.3
613,3.5,29.4
614,4.5,37.7
615,3.38,28.3
616,4.12,34.6
617,3.5,29.4
618,3.5,29.4
619,3.75,31.5
620,4.38,36.7
621,3.25,27.3
622,4.38,36.7
623,3.5,29.4
624,3.62,30.4
625,4.25,35.7
626,3.38,28.3
627,3.5,29.4
628,4.38,36.7
629,3.25,27.3
630,3.75,31.5
631,4.38,36.7
632,3.5,29.4
633,4.12,34.6
634,3.38,28.3
635,3.62,30.4
636,4.25,35.7
637,3.38,28.3
638,4.38,36.7
639,3.38,28.3
640,3.75,31.5
641,3.5,29.4
642,4.25,35.7
643,3.38,28.3
644,4.25,35.7
645,3.62,30.4
646,3.5,29.4
647,4.25,35.7
648,3.38,28.3
649,4.25,35.7
650,3.38,28.3
651,3.62,30.4
652,4.25,35.7
653,3.38,28.3
654,4.38,36.7
655,3.38,28.3
656,3.75,31.5
657,3.5,29.4
658,4.25,35.7
659,3.38,28.3
660,4.25,35.7
661,3.62,30.4
662,4.25,35.7
663,3.38,28.3
664,4.25,35.7
665,3.5,29.4
666,3.62,30.4
667,3.38,28.3
668,4.25,35.7
669,3.38,28.3
670,4.38,36.7
671,3.38,28.3
672,3.75,31.5
673,4.38,36.7
674,3.38,28.3
675,3.38,28.3
676,4.12,34.6
677,3.75,31.5
678,3.75,31.5
679,3.88,32.5
680,3.5,29.4
681,4.12,34.6
682,3.75,31.5
683,3.38,28.3
684,4.25,35.7
685,3.5,29.4
686,4.12,34.6
687,3.75,31.5
688,3.38,28.3
689,4.12,34.6
690,3.5,29.4
691,4.25,35.7
692,3.38,28.3
693,3.62,30.4
694,4.38,36.7
695,3.38,28.3
696,4.38,36.7
697,3.38,28.3
698,3.62,30.4
699,4.38,36.7
700,3.5,29.4
701,3.38,28.3
702,4.12,34.6
703,3.62,30.4
704,4.25,35.7
705,3.38,28.3
706,4.25,35.7
707,3.5,29.4
708,3.38,28.3
709,4.38,36.7
710,3.38,28.3
711,3.75,31.5
712,4.38,36.7
713,3.38,28.3
714,3.38,28.3
715,4.25,35.7
716,3.62,30.4
717,4.25,35.7
718,3.38,28.3
719,3.38,28.3
720,4.38,36.7
721,3.75,31.5
722,3.38,28.3
723,4.25,35.7
724,3.38,28.3
725,4.38,36.7
726,3.62,30.4
727,3.5,29.4
728,4.25,35.7
729,3.12,26.2
730,4.25,35.7
731,3.38,28.3
732,3.88,32.5
733,3.5,29.4
734,4.25,35.7
735,3.38,28.3
736,4.38,36.7
737,3.5,29.4
738,4.12,34.6
739,3.38,28.3
740,3.62,30.4
741,3.25,27.3
742,4.75,39.8
743,3.38,28.3
744,4.25,35.7
745,3.5,29.4
746,4.25,35.7
747,3.62,30.4
748,3.5,29.4
749,4.12,34.6
750,3.5,29.4
751,3.5,29.4
752,4.5,37.7
753,3.5,29.4
754,3.38,28.3
755,4.12,34.6
756,3.62,30.4
757,4.12,34.6
758,3.38,28.3
759,4.25,35.7
760,3.5,29.4
761,4.12,34.6
762,3.5,29.4
763,3.5,29.4
764,4.25,35.7
765,3.38,28.3
766,4.12,34.6
767,3.5,29.4
768,4.38,36.7
769,3.25,27.3
770,4.25,35.7
771,3.62,30.4
772,3.25,27.3
773,4.38,36.7
774,3.38,28.3
775,3.62,30.4
776,4.25,35.7
777,3.38,28.3
778,4.12,34.6
779,3.38,28.3
780,4.5,37.7
781,3.38,28.3
782,3.62,30.4
783,4.38,36.7
784,3.38,28.3
785,3.38,28.3
786,4.38,36.7
787,3.5,29.4
788,4.25,35.7
789,3.38,28.3
790,4.25,35.7
791,3.5,29.4
792,3.62,30.4
793,3.38,28.3
794,4.25,35.7
795,3.5,29.4
796,4.25,35.7
797,3.62,30.4
798,3.38,28.3
799,4.25,35.7
800,3.5,29.4
801,4.38,36.7
802,3.25,27.3
803,3.62,30.4
804,4.38,36.7
805,3.38,28.3
806,3.5,29.4
807,4.25,35.7
808,3.62,30.4
809,3.62,30.4
810,4.12,34.6
811,3.38,28.3
812,4.38,36.7
813,3.75,31.5
814,3.5,29.4
815,4.12,34.6
816,3.12,26.2
817,4.38,36.7
818,3.75,31.5
819,3.5,29.4
820,3.5,29.4
821,3.75,31.5
822,3.68,30.9
823,0.74,6.06
824,6.88,57.7
825,4.5,37.7
826,3.5,29.4
827,4.12,34.6
828,3.38,28.3
829,3.62,30.4
830,4.38,36.7
831,3.38,28.3
832,4.25,35.7
833,3.5,29.4
834,3.25,27.3
835,4.25,35.7
836,3.62,30.4
837,3.62,30.4
838,4.25,35.7
839,3.25,27.3
840,4.25,35.7
841,3.62,30.4
842,3.25,27.3
843,4.62,38.8
844,3.38,28.3
845,4.25,35.7
846,3.5,29.4
847,4.12,34.6
848,3.62,30.4
849,3.38,28.3
850,4.25,35.7
851,3.5,29.4
852,4.25,35.7
853,3.62,30.4
854,3.5,29.4
855,4.25,35.7
856,3.38,28.3
857,3.38,28.3
858,4.5,37.7
859,3.38,28.3
860,4.25,35.7
861,3.38,28.3
862,3.5,29.4
863,4.5,37.7
864,3.38,28.3
865,4.25,35.7
866,3.38,28.3
867,3.5,29.4
868,4.25,35.7
869,3.62,30.4
870,3.38,28.3
871,4.25,35.7
872,3.38,28.3
873,4.38,36.7
874,3.75,31.5
875,3.38,28.3
876,4.12,34.6
877,3.5,29.4
878,3.5,29.4
879,4.62,38.8
880,3.38,28.3
881,3.5,29.4
882,4.25,35.7
883,3.5,29.4
884,3.38,28.3
885,4.38,36.7
886,3.38,28.3
887,4.25,35.7
888,3.38,28.3
889,4.25,35.7
890,3.62,30.4
891,3.5,29.4
892,4.12,34.6
893,3.5,29.4
894,4.25,35.7
895,3.62,30.4
896,3.62,30.4
897,4.12,34.6
898,3.38,28.3
899,4.25,35.7
900,3.62,30.4
901,3.5,29.4
902,4.12,34.6
903,3.38,28.3
904,3.62,30.4
905,4.38,36.7
906,3.5,29.4
907,3.38,28.3
908,4.25,35.7
909,3.38,28.3
910,4.25,35.7
911,3.62,30.4
912,3.5,29.4
913,4.25,35.7
914,3.38,28.3
915,4.25,35.7
916,3.62,30.4
917,3.38,28.3
918,4.25,35.7
919,3.38,28.3
920,4.38,36.7
921,3.75,31.5
922,3.5,29.4
923,4.25,35.7
924,3.38,28.3
925,3.5,29.4
926,4.38,36.7
927,3.38,28.3
928,3.5,29.4
929,4.25,35.7
930,3.38,28.3
931,4.25,35.7
932,3.62,30.4
933,3.5,29.4
934,4.25,35.7
935,3.38,28.3
936,4.25,35.7
937,3.62,30.4
938,3.5,29.4
939,4.12,34.6
940,3.5,29.4
941,4.25,35.7
942,3.62,30.4
943,3.38,28.3
944,4.12,34.6
945,3.62,30.4
946,3.5,29.4
947,3.88,32.5
948,4.25,35.7
949,3.5,29.4
950,4.25,35.7
951,3.5,29.4
952,3.38,28.3
953,4.5,37.7
954,3.38,28.3
955,4.25,35.7
956,3.45,29
957,3.88,32.5
958,3.38,28.3
959,4.38,36.7
960,3.5,29.4
961,3.38,28.3
962,4.12,34.6
963,3.38,28.3
964,4.25,35.7
965,3.38,28.3
966,4.38,36.7
967,3.5,29.4
968,3.62,30.4
969,4.38,36.7
970,3.38,28.3
971,3.5,29.4
972,3.62,30.4
973,3.88,32.5
974,4.25,35.7
975,3.38,28.3
976,4.25,35.7
977,3.25,27.3
978,4.5,37.7
979,3.38,28.3
980,3.75,31.5
981,4.25,35.7
982,3.88,32.5
983,3.25,27.3
984,3.62,30.4
985,4.38,36.7
986,3.38,28.3
987,4.25,35.7
988,3.5,29.4
989,3.38,28.3
990,4.12,34.6
991,3.5,29.4
992,4.25,35.7
993,3.38,28.3
994,4.25,35.7
995,3.62,30.4
996,3.5,29.4
997,3.25,27.3
998,4.75,39.8
999,3.5,29.4
1000,3.38,28.3
1001,4.62,38.8
1002,3.38,28.3
1003,3.38,28.3
1004,4.38,36.7
1005,3.38,28.3
1006,4.38,36.7
1007,3.5,29.4
1008,3.38,28.3
1009,4.25,35.7
1010,3.38,28.4
1011,4.38,36.7
1012,3.62,30.4
1013,3.5,29.4
1014,3.75,31.5
1015,4.25,35.7
1016,3.62,30.4
1017,3.5,29.4
1018,4.12,34.6
1019,3.5,29.4
1020,3.62,30.4
1021,4.12,34.6
1022,3.38,28.3
1023,4.38,36.7
1024,3.5,29.4
1025,3.5,29.4
1026,4.25,35.7
1027,3.38,28.3
1028,4.38,36.7
1029,3.5,29.4
1030,3.5,29.4
1031,4.25,35.7
1032,3.38,28.3
1033,4.25,35.7
1034,3.38,28.3
1035,3.62,30.4
1036,4.38,36.7
1037,3.38,28.3
1038,4.25,35.7
1039,3.38,28.3
1040,3.62,30.4
1041,4.38,36.7
1042,3.38,28.3
1043,4.25,35.7
1044,3.38,28.3
1045,3.62,30.4
1046,4.38,36.7
1047,3.38,28.3
1048,3.38,28.3
1049,4.25,35.7
1050,3.62,30.4
1051,4.25,35.7
1052,3.38,28.3
1053,4.25,35.7
1054,3.5,29.4
1055,3.38,28.3
1056,4.5,37.7
1057,3.38,28.3
1058,4.25,35.7
1059,3.38,28.3
1060,3.5,29.4
1061,3.75,31.5
1062,4.38,36.7
1063,3.25,27.3
1064,4.38,36.7
1065,3.38,28.3
1066,3.62,30.4
1067,4.38,36.7
1068,3.25,27.3
1069,4.25,35.7
1070,3.5,29.4
1071,3.62,30.4
1072,4.25,35.7
1073,3.25,27.3
1074,4.25,35.7
1075,3.51,29.4
1076,3.5,29.4
1077,3.38,28.3
1078,4.38,36.7
1079,4.12,34.6
1080,3.5,29.4
1081,4.25,35.7
1082,3.62,30.4
1083,3.3,27.7
1084,3.12,26.2
1085,4.25,35.7
1086,3.75,31.5
1087,4.38,36.7
1088,3.62,30.4
1089,3.38,28.3
1090,4.5,37.7
1091,3.5,29.4
1092,4.12,34.6
1093,3.75,31.5
1094,2.07,17.3
1095,5.12,43
1096,3.38,28.3
1097,4.38,36.7
1098,3.5,29.4
1099,3.5,29.4
1100,4.25,35.7
1101,3.5,29.4
1102,4.38,36.7
1103,3.38,28.3
1104,4.25,35.7
1105,3.5,29.4
1106,3.38,28.3
1107,3.75,31.5
1108,4.38,36.7
1109,3.38,28.3
1110,4.38,36.7
1111,3.38,28.3
1112,3.62,30.4
1113,3.5,29.4
1114,4.25,35.7
1115,3.62,30.4
1116,3.5,29.4
1117,4.25,35.7
1118,3.62,30.4
1119,4.12,34.6
1120,3.38,28.3
1121,4.25,35.7
1122,3.25,27.3
1123,4.25,35.7
1124,3.62,30.4
1125,3.5,29.4
1126,4.25,35.7
1127,2.62,22
1128,4.38,36.7
1129,4.25,35.7
1130,3.75,31.5
1131,3.38,28.3
1132,4.25,35.7
1133,3.38,28.3
1134,4.38,36.7
1135,3.5,29.4
1136,3.38,28.3
1137,4.38,36.7
1138,3.5,29.4
1139,4.12,34.6
1140,3.5,29.4
1141,3.5,29.4
1142,3.38,28.3
1143,4.62,38.8
1144,3.38,28.3
1145,4.25,35.7
1146,3.38,28.3
1147,4.25,35.7
1148,3.75,31.5
1149,3.62,30.4
1150,3.25,27.3
1151,4.38,36.7
1152,3.38,28.3
1153,4.38,36.7
1154,3.62,30.4
1155,3.25,27.3
1156,4.25,35.7
1157,3.62,30.4
1158,4.12,34.6
1159,3.5,29.4
1160,3.5,29.4
1161,4.5,37.7
1162,3.5,29.4
1163,3.38,28.3
1164,3.88,32.5
1165,4.38,36.7
1166,3.88,32.5
1167,3.38,28.3
1168,3.5,29.4
1169,3.88,32.5
1170,4.38,36.7
1171,3.75,31.5
1172,3.5,29.4
1173,3.5,29.4
1174,3.88,32.5
1175,3.38,28.3
1176,4.25,35.7
1177,3.88,32.5
1178,3.62,30.4
1179,4.25,35.7
1180,3.38,28.3
1181,3.5,29.4
1182,4.38,36.7
1183,3.62,30.4
1184,3.25,27.3
1185,3.88,32.5
1186,4.38,36.7
1187,3.88,32.5
1188,3.5,29.4
1189,3.38,28.3
1190,3.88,32.5
1191,4.38,36.7
1192,3.88,32.5
1193,3.5,29.4
1194,3.38,28.3
1195,3.88,32.5
1196,4.38,36.7
1197,3.38,28.3
1198,3.88,32.5
1199,3.5,29.4
1200,3.88,32.5
1201,4.38,36.7
1202,3.38,28.3
1203,3.88,32.5
1204,3.5,29.4
1205,3.38,28.3
1206,3.88,32.5
1207,4.38,36.7
1208,3.88,32.5
1209,3.5,29.4
1210,4.25,35.7
1211,3,25.2
1212,4.38,36.7
1213,3.88,32.5
1214,3.38,28.3
1215,3.5,29.4
1216,3.75,31.5
1217,4.38,36.7
1218,3.38,28.3
1219,4.25,35.7
1220,3.5,29.4
1221,3.5,29.4
1222,4.25,35.7
1223,3.5,29.4
1224,4.25,35.7
1225,3.5,29.4
1226,3.38,28.3
1227,4.62,38.8
1228,3.5,29.4
1229,3.88,32.5
1230,3.38,28.3
1231,4.25,35.7
1232,3.12,26.2
1233,4.38,36.7
1234,3.75,31.5
1235,3.38,28.3
1236,4.25,35.7
1237,3.5,29.4
1238,3.38,28.3
1239,4.25,35.7
1240,3.5,29.4
1241,4.38,36.7
1242,3.5,29.4
1243,3.38,28.3
1244,4.25,35.7
1245,3.5,29.4
1246,4.12,34.6
1247,3.5,29.4
1248,3.5,29.4
1249,4.25,35.7
1250,3.38,28.3
1251,4.38,36.7
1252,3.38,28.3
1253,4.25,35.7
1254,3.5,29.4
1255,3.5,29.4
1256,4.38,36.7
1257,3.38,28.3
1258,4.25,35.7
1259,3.38,28.3
1260,3.62,30.4
1261,4.25,35.7
1262,3.38,28.3
1263,4.25,35.7
1264,3.5,29.4
1265,3.38,28.3
1266,4.5,37.7
1267,3.5,29.4
1268,3.38,28.3
1269,4.38,36.7
1270,3.38,28.3
1271,4,33.6
1272,3.5,29.4
1273,3.25,27.3
1274,4.88,40.9
1275,3.38,28.3
1276,4,33.6
1277,3.38,28.3
1278,4.25,35.7
1279,3.88,32.5
1280,3.5,29.4
1281,3.88,32.5
1282,3.5,29.4
1283,4.25,35.7
1284,3.88,32.5
1285,3.5,29.4
1286,3.38,28.3
1287,3.88,32.5
1288,4.38,36.7
1289,3.75,31.5
1290,3.5,29.4
1291,3.38,28.3
1292,4.25,35.7
1293,3.5,29.4
1294,4.38,36.7
1295,3.38,28.3
1296,3.5,29.4
1297,4.25,35.7
1298,3.5,29.4
1299,3.38,28.3
1300,4.5,37.7
1301,3.38,28.3
1302,4.38,36.7
1303,3.5,29.4
1304,3.5,29.4
1305,4.12,34.6
1306,3.62,30.4
1307,3.75,31.5
1308,3.5,29.4
1309,4.25,35.7
1310,3.88,32.5
1311,3.62,30.4
1312,3.25,27.3
1313,4.75,39.8
1314,3.38,28.3
1315,3.5,29.4
1316,4.25,35.7
1317,3.38,28.3
1318,3.62,30.4
1319,4.38,36.7
1320,3.88,32.5
1321,3.5,29.4
1322,3.38,28.3
1323,3.75,31.5
1324,4.38,36.7
1325,3.38,28.3
1326,4.25,35.7
1327,3.5,29.4
1328,3.5,29.4
1329,4.38,36.7
1330,3.38,28.3
1331,4.25,35.7
1332,3.5,29.4
1333,3.38,28.3
1334,4.38,36.7
1335,3.5,29.4
1336,4.25,35.7
1337,3.5,29.4
1338,3.38,28.3
1339,4.38,36.7
1340,3.5,29.4
1341,4.12,34.6
1342,3.62,30.4
1343,3.38,28.3
1344,4.38,36.7
1345,3.5,29.4
1346,3.38,28.3
1347,4.25,35.7
1348,3.5,29.4
1349,3.62,30.4
1350,4.25,35.7
1351,3.38,28.3
1352,4.25,35.7
1353,3.5,29.4
1354,3.38,28.3
1355,4.5,37.7
1356,3.5,29.4
1357,2.62,22
1358,5.25,44
1359,3.38,28.3
1360,4.25,35.7
1361,3.38,28.3
1362,4.12,34.6
1363,3.5,29.4
1364,3.5,29.4
1365,4.38,36.7
1366,3.38,28.3
1367,3.5,29.4
1368,4.5,37.7
1369,3.38,28.3
1370,4.12,34.6
1371,3.5,29.4
1372,4.25,35.7
1373,3.75,31.5
1374,3.75,31.5
1375,3.38,28.3
1376,4.25,35.7
1377,3.38,28.3
1378,3.62,30.4
1379,4.12,34.6
1380,3.75,31.5
1381,3.5,29.4
1382,4.25,35.7
1383,3.38,28.3
1384,3.5,29.4
1385,4.38,36.7
1386,3.5,29.4
1387,4.25,35.7
1388,3.38,28.3
1389,3.5,29.4
1390,4.38,36.7
1391,3.38,28.3
1392,4.38,36.7
1393,3.38,28.3
1394,3.5,29.4
1395,4.25,35.7
1396,3.5,29.4
1397,3.5,29.4
1398,4.25,35.7
1399,3.38,28.3
1400,4.38,36.7
