Interval,Transfer,Bandwidth
803,3.12,26.2
804,4.12,34.6
805,3.88,32.5
806,4,33.6
807,3.88,32.5
808,3,25.2
809,4.5,37.7
810,3.88,32.5
811,3.12,26.2
812,3.88,32.5
813,3.88,32.5
814,3.62,30.4
815,3.88,32.5
816,3.88,32.5
817,3.88,32.5
818,3.88,32.5
819,3.88,32.5
820,3.88,32.5
821,3.12,26.2
822,4.38,36.7
823,3.88,32.5
824,3.88,32.5
825,3.12,26.2
826,3.88,32.5
827,3.88,32.5
828,3.88,32.5
829,3.88,32.5
830,3.62,30.4
831,3.88,32.5
832,3.88,32.5
833,3.88,32.5
834,3.88,32.5
835,3.12,26.2
836,3.88,32.5
837,3.88,32.5
838,3.88,32.5
839,3.88,32.5
840,3.88,32.5
841,3.62,30.4
842,3.88,32.5
843,3.88,32.5
844,3.88,32.5
845,3.88,32.5
846,3.38,28.3
847,3.88,32.5
848,3.88,32.5
849,3.5,29.4
850,3.88,32.5
851,3.88,32.5
852,3.88,32.5
853,3.88,32.5
854,3.62,30.4
855,3.88,32.5
856,3.88,32.5
857,3.88,32.5
858,3.88,32.5
859,3.12,26.2
860,3.88,32.5
861,3.88,32.5
862,3.5,29.4
863,3.88,32.5
864,4,33.6
865,3.88,32.5
866,3.88,32.5
867,3.88,32.5
868,3.88,32.5
869,3.88,32.5
870,3.12,26.2
871,3.88,32.5
872,4.38,36.7
873,3.12,26.2
874,3.88,32.5
875,3.88,32.5
876,3.88,32.5
877,3.88,32.5
878,3.62,30.4
879,3.88,32.5
880,4,33.6
881,3.88,32.5
882,3.88,32.5
883,3.62,30.4
884,3.88,32.5
885,3.12,26.2
886,3.88,32.5
887,3.88,32.5
888,3.62,30.4
889,3.88,32.5
890,3.88,32.5
891,3.88,32.5
892,3.88,32.5
893,3.12,26.2
894,4.5,37.7
895,3.88,32.5
896,3.88,32.5
897,3.88,32.5
898,3.12,26.2
899,3.88,32.5
900,3.88,32.5
901,4.25,35.7
902,3.12,26.2
903,3.88,32.5
904,3.88,32.5
905,3.88,32.5
906,3.88,32.5
907,3.88,32.5
908,3.88,32.5
909,3.62,30.4
910,3.88,32.5
911,3.88,32.5
912,3.88,32.5
913,3.12,26.2
914,3.88,32.5
915,3.88,32.5
916,3.88,32.5
917,3.88,32.5
918,3.88,32.5
