Interval,Transfer,Bandwidth
202,3.75,31.5
203,3.88,32.5
204,3.88,32.5
205,3.88,32.5
206,3.12,26.2
207,4.25,35.7
208,3.88,32.5
209,3.88,32.5
210,3.12,26.2
211,3.88,32.5
212,4.25,35.7
213,3.12,26.2
214,3.88,32.5
215,4,33.6
216,3.88,32.5
217,3.88,32.5
218,4,33.6
219,3.88,32.5
220,3.25,27.3
221,3.88,32.5
222,3.88,32.5
223,3.88,32.5
224,3.88,32.5
225,3.88,32.5
226,3.12,26.2
227,3.88,32.5
228,3.62,30.4
229,3.88,32.5
230,3.88,32.5
231,4,33.6
232,3.88,32.5
233,3.88,32.5
234,3.88,32.5
235,3.12,26.2
236,4.38,36.7
237,3.88,32.5
238,3.88,32.5
239,3.12,26.2
240,3.88,32.5
241,4.12,34.6
242,3.88,32.5
243,4,33.6
244,3,25.2
245,3.88,32.5
246,4.25,35.7
247,3.88,32.5
248,3.12,26.2
249,3.88,32.5
250,3.88,32.5
251,3.62,30.4
252,3.88,32.5
253,3.88,32.5
254,3.88,32.5
255,3.88,32.5
256,3.62,30.4
257,3.88,32.5
258,3.88,32.5
259,3.88,32.5
260,3.88,32.5
261,3.12,26.2
262,4.25,35.7
263,3.88,32.5
264,3.88,32.5
265,3.88,32.5
266,3.12,26.2
267,4.38,36.7
268,3.88,32.5
269,3.12,26.2
270,3.88,32.5
271,3.88,32.5
272,4.38,36.7
273,3,25.2
274,3.88,32.5
275,3.88,32.5
276,4,33.6
277,3.5,29.4
278,3.88,32.5
279,3.88,32.5
280,3.88,32.5
281,3.88,32.5
282,3.12,26.2
283,4.38,36.7
284,3.88,32.5
285,3.88,32.5
286,3.88,32.5
287,3.12,26.2
288,4.38,36.7
289,3.88,32.5
290,3.38,28.3
291,3.62,30.4
292,3.88,32.5
293,4.25,35.7
294,3.12,26.2
295,3.88,32.5
296,3.88,32.5
297,3.88,32.5
298,3.62,30.4
299,3.88,32.5
300,3.88,32.5
301,4.12,34.6
302,3.88,32.5
303,3,25.2
304,3.88,32.5
305,4,33.6
306,4.12,34.6
307,3.88,32.5
308,3.12,26.2
309,3.88,32.5
310,3.88,32.5
311,3.88,32.5
312,3.88,32.5
313,3.88,32.5
314,3.62,30.4
315,3.88,32.5
316,4,33.6
317,3.88,32.5
318,3.25,27.3
319,4.12,34.6
320,3.88,32.5
321,3.88,32.5
322,3.12,26.2
323,3.88,32.5
324,4.25,35.7
325,3.88,32.5
326,3.12,26.2
327,3.88,32.5
328,3.88,32.5
329,3.12,26.2
330,4.5,37.7
331,3.88,32.5
332,3.88,32.5
333,3.88,32.5
334,3.88,32.5
335,3.5,29.4
336,3.88,32.5
337,3.88,32.5
338,3.88,32.5
339,3.88,32.5
340,3.62,30.4
341,3.88,32.5
342,3.88,32.5
343,3,25.2
344,4,33.6
345,4.38,36.7
346,3.12,26.2
347,3.88,32.5
348,3.88,32.5
349,3.88,32.5
350,3.12,26.2
351,4.25,35.7
352,3.88,32.5
353,3.88,32.5
354,3.88,32.5
355,3.88,32.5
356,3.62,30.4
357,3.88,32.5
358,3.88,32.5
359,3.88,32.5
360,3.88,32.5
361,3.12,26.2
362,3.88,32.5
363,4.12,34.6
364,3.88,32.5
365,3.88,32.5
366,3.88,32.5
367,3.12,26.2
368,4.38,36.7
369,3.12,26.2
370,3.88,32.5
371,3.88,32.5
372,3.88,32.5
373,3.88,32.5
374,3.88,32.5
375,4,33.6
376,3.88,32.5
377,3,25.2
378,3.88,32.5
379,4,33.6
380,3.88,32.5
381,4,33.6
382,3.88,32.5
383,3.12,26.2
384,3.88,32.5
385,3.88,32.5
386,4.38,36.7
387,3,25.2
388,3.88,32.5
389,4,33.6
390,3.88,32.5
391,3.88,32.5
392,3.5,29.4
393,3.88,32.5
394,3.88,32.5
395,3.88,32.5
396,3.88,32.5
397,3.5,29.4
398,3.88,32.5
399,3.88,32.5
400,4,33.6
401,3.88,32.5
402,3.5,29.4
403,3.88,32.5
404,3.88,32.5
405,3.88,32.5
406,3.12,26.2
407,4.25,35.7
408,3.88,32.5
409,3.12,26.2
410,3.88,32.5
411,3.88,32.5
412,3.88,32.5
413,3.62,30.4
414,3.88,32.5
415,3.88,32.5
416,3.88,32.5
417,3.88,32.5
418,3.5,29.4
419,3.88,32.5
420,3.88,32.5
421,4,33.6
422,3.88,32.5
423,3.88,32.5
424,3.12,26.2
425,3.88,32.5
426,4.25,35.7
427,3.88,32.5
428,3.12,26.2
429,3.88,32.5
430,3.88,32.5
431,3.88,32.5
432,3.88,32.5
433,3.88,32.5
434,3.62,30.4
435,3.88,32.5
436,3.88,32.5
437,3.88,32.5
438,3.12,26.2
439,3.88,32.5
440,3.88,32.5
441,3.88,32.5
442,3.88,32.5
443,3.88,32.5
444,3.62,30.4
445,3.88,32.5
446,3.88,32.5
447,3.88,32.5
448,3.88,32.5
449,3.12,26.2
450,4.25,35.7
451,3.88,32.5
452,3.88,32.5
453,3.88,32.5
454,3.12,26.2
455,4.38,36.7
456,3.88,32.5
457,3.12,26.2
458,3.88,32.5
459,3.88,32.5
460,3.62,30.4
461,3.88,32.5
462,3.88,32.5
463,4,33.6
464,3.88,32.5
465,3.62,30.4
466,3.88,32.5
467,3.88,32.5
468,3.88,32.5
469,3.88,32.5
470,3.12,26.2
471,3.88,32.5
472,3.88,32.5
473,3.62,30.4
474,3.88,32.5
475,3.88,32.5
476,3.88,32.5
477,3.88,32.5
478,3.88,32.5
479,3.88,32.5
480,3.88,32.5
481,3.12,26.2
482,3.88,32.5
483,3.88,32.5
484,3.88,32.5
485,3.88,32.5
486,4.12,34.6
487,3.12,26.2
488,3.88,32.5
489,3.88,32.5
490,3.88,32.5
491,3.62,30.4
492,3.88,32.5
493,3.88,32.5
494,3.88,32.5
495,3.88,32.5
496,3.12,26.2
497,4.38,36.7
498,3.88,32.5
499,3.12,26.2
500,3.88,32.5
501,3.88,32.5
502,4,33.6
503,3.88,32.5
504,3.88,32.5
505,3.88,32.5
506,3.88,32.5
507,3.5,29.4
508,4,33.6
509,3.88,32.5
510,3,25.2
511,4,33.6
512,4.38,36.7
513,3.12,26.2
514,3.88,32.5
515,3.88,32.5
516,3.88,32.5
517,3.88,32.5
518,3.62,30.4
519,3.88,32.5
520,3.88,32.5
521,3.88,32.5
522,3.88,32.5
523,3.75,31.5
524,3.88,32.5
525,3.88,32.5
526,3.12,26.2
527,3.88,32.5
528,3.88,32.5
529,3.88,32.5
530,3.88,32.5
531,3.5,29.4
532,4,33.6
533,3.88,32.5
534,3.88,32.5
535,3.88,32.5
536,3.62,30.4
537,3.88,32.5
538,3.88,32.5
539,3.12,26.2
540,3.88,32.5
541,3.88,32.5
542,3.88,32.5
543,3.88,32.5
544,3.88,32.5
545,3.88,32.5
546,3.38,28.3
547,3.88,32.5
548,3.88,32.5
549,3.88,32.5
550,3.88,32.5
551,3.88,32.5
552,3.12,26.2
553,3.88,32.5
554,4.38,36.7
555,3.88,32.5
556,3.12,26.2
557,3.88,32.5
558,3.88,32.5
559,3.12,26.2
560,4.38,36.7
561,4,33.6
562,3.88,32.5
563,3.88,32.5
564,3.88,32.5
565,3.88,32.5
566,3.12,26.2
567,4.38,36.7
568,3.12,26.2
569,3.88,32.5
570,3.88,32.5
571,3.88,32.5
572,3.88,32.5
573,3.88,32.5
574,3.88,32.5
575,3.62,30.4
576,3.88,32.5
577,3.88,32.5
578,3.88,32.5
579,3.12,26.2
580,3.88,32.5
581,4.38,36.7
582,3.12,26.2
583,3.88,32.5
584,3.88,32.5
585,3.88,32.5
586,3.75,31.5
587,3.88,32.5
588,3.88,32.5
589,3.88,32.5
590,3.88,32.5
591,3.62,30.4
592,3.88,32.5
593,3.88,32.5
594,3.12,26.2
595,3.88,32.5
596,4.38,36.7
597,3.12,26.2
598,3.88,32.5
599,3.88,32.5
600,3.88,32.5
601,4,33.6
602,3.88,32.5
603,3.88,32.5
604,3.5,29.4
605,3.88,32.5
606,3.88,32.5
607,4,33.6
608,3,25.2
609,3.88,32.5
610,3.75,31.5
611,3.88,32.5
612,3.88,32.5
613,3.88,32.5
614,3.88,32.5
615,3.62,30.4
616,3.88,32.5
617,3.88,32.5
618,3.88,32.5
619,3.88,32.5
620,3.62,30.4
621,3.88,32.5
622,3.88,32.5
623,3.88,32.5
624,3.12,26.2
625,3.88,32.5
626,3.88,32.5
627,3.88,32.5
628,3.62,30.4
629,3.88,32.5
630,3.88,32.5
631,4,33.6
632,3.88,32.5
633,3.38,28.3
634,3.88,32.5
635,3.88,32.5
636,4,33.6
637,3.88,32.5
638,3,25.2
639,4.5,37.7
640,3.88,32.5
641,3.12,26.2
642,3.88,32.5
643,3.88,32.5
644,3.88,32.5
645,3.88,32.5
646,3.12,26.2
647,4.38,36.7
648,3.88,32.5
649,3.88,32.5
650,3.88,32.5
651,3.88,32.5
652,3.62,30.4
653,3.88,32.5
654,3.12,26.2
655,3.88,32.5
656,3.88,32.5
657,3.88,32.5
658,3.88,32.5
659,3.88,32.5
660,3.62,30.4
661,3.88,32.5
662,3.88,32.5
663,3.88,32.5
664,3.88,32.5
665,3.62,30.4
666,4,33.6
667,3.88,32.5
668,3,25.2
669,4,33.6
670,3.62,30.4
671,3.88,32.5
672,3.88,32.5
673,3.88,32.5
674,3.88,32.5
675,3.88,32.5
676,3.88,32.5
677,3.88,32.5
678,3.12,26.2
679,3.88,32.5
680,3.88,32.5
681,3.62,30.4
682,3.88,32.5
683,3.88,32.5
684,3.88,32.5
685,3.88,32.5
686,3.62,30.4
687,3.88,32.5
688,3.88,32.5
689,3.88,32.5
690,3.88,32.5
691,3.75,31.5
692,3.88,32.5
693,3.88,32.5
694,3.12,26.2
695,3.88,32.5
696,3.88,32.5
697,3.62,30.4
698,3.88,32.5
699,3.88,32.5
700,3.88,32.5
701,3.88,32.5
702,3.62,30.4
703,3.88,32.5
704,3.88,32.5
705,4,33.6
706,3.88,32.5
707,3,25.2
708,3.88,32.5
709,4,33.6
710,3.62,30.4
711,3.88,32.5
712,3.88,32.5
713,3.88,32.5
714,3.88,32.5
715,3.62,30.4
716,3.88,32.5
717,3.88,32.5
718,3.88,32.5
719,3.12,26.2
720,3.88,32.5
721,3.88,32.5
722,3.88,32.5
723,3.75,31.5
724,3.88,32.5
725,3.88,32.5
726,3.88,32.5
727,3.88,32.5
728,3.88,32.5
729,3.88,32.5
730,3.12,26.2
731,4.38,36.7
732,3.88,32.5
733,3.12,26.2
734,3.88,32.5
735,3.88,32.5
736,3.62,30.4
737,3.88,32.5
738,3.88,32.5
739,3.88,32.5
740,3.88,32.5
741,3.12,26.2
742,4.38,36.7
743,3.88,32.5
744,3.88,32.5
745,3.12,26.2
746,3.88,32.5
747,4.5,37.7
748,3.12,26.2
749,3.88,32.5
750,3.88,32.5
751,3.88,32.5
752,3.62,30.4
753,3.88,32.5
754,3.88,32.5
755,3.88,32.5
756,3.88,32.5
757,3.88,32.5
758,3.12,26.2
759,3.88,32.5
760,4.38,36.7
761,3.88,32.5
762,3.12,26.2
763,3.88,32.5
764,3.88,32.5
765,3.62,30.4
766,3.88,32.5
767,3.88,32.5
768,3.88,32.5
769,3.88,32.5
770,3.12,26.2
771,4.38,36.7
772,3.88,32.5
773,3.88,32.5
774,3.88,32.5
775,3.12,26.2
776,3.88,32.5
777,3.88,32.5
778,3.12,26.2
779,4.5,37.7
780,3.88,32.5
781,4,33.6
782,3.88,32.5
783,3.88,32.5
784,3.12,26.2
785,3.88,32.5
786,4.12,34.6
787,3.88,32.5
788,3.88,32.5
789,3.12,26.2
790,3.88,32.5
791,4.38,36.7
792,3.12,26.2
793,3.88,32.5
794,3.88,32.5
795,3.88,32.5
796,3.12,26.2
797,4.38,36.7
798,3.88,32.5
799,3.88,32.5
800,3.88,32.5
801,3.88,32.5
802,3.88,32.5
803,3.12,26.2
804,4.5,37.7
805,3,25.2
806,3.88,32.5
807,4,33.6
808,3.88,32.5
809,3.88,32.5
810,3.88,32.5
811,3.88,32.5
812,3.62,30.4
813,3.88,32.5
814,3.88,32.5
815,3.88,32.5
816,3.12,26.2
817,3.88,32.5
818,3.62,30.4
819,3.88,32.5
820,3.88,32.5
821,3.88,32.5
822,3.88,32.5
823,3.75,31.5
824,3.88,32.5
825,3.88,32.5
826,3.88,32.5
827,3.88,32.5
828,3.62,30.4
829,3.88,32.5
830,3.88,32.5
831,3.12,26.2
832,3.88,32.5
833,3.88,32.5
834,3.88,32.5
835,3.88,32.5
836,3.62,30.4
837,3.88,32.5
838,3.88,32.5
839,3.88,32.5
840,3.88,32.5
841,3.88,32.5
842,3.12,26.2
843,3.88,32.5
844,4.38,36.7
845,3.12,26.2
846,3.88,32.5
847,3.88,32.5
848,3.88,32.5
849,3.88,32.5
850,3.88,32.5
851,3.88,32.5
852,3.62,30.4
853,3.88,32.5
854,3.88,32.5
855,3.88,32.5
856,3.12,26.2
857,3.88,32.5
858,3.88,32.5
859,3.88,32.5
860,3.62,30.4
861,3.88,32.5
862,3.88,32.5
863,3.88,32.5
864,3.88,32.5
865,3.62,30.4
866,3.88,32.5
867,3.88,32.5
868,4,33.6
869,3,25.2
870,4.5,37.7
871,3.88,32.5
872,3.12,26.2
873,3.88,32.5
874,3.88,32.5
875,3.88,32.5
876,3.62,30.4
877,3.88,32.5
878,3.88,32.5
879,3.88,32.5
880,3.88,32.5
881,3.62,30.4
882,4,33.6
883,3.88,32.5
884,3,25.2
885,3.88,32.5
886,4,33.6
887,3.88,32.5
888,3.88,32.5
889,3.5,29.4
890,3.88,32.5
891,4,33.6
892,3.88,32.5
893,3.88,32.5
894,3.62,30.4
895,3.88,32.5
896,3.88,32.5
897,3.88,32.5
898,3.12,26.2
899,3.88,32.5
900,3.88,32.5
901,3.88,32.5
902,3.62,30.4
903,3.88,32.5
904,3.88,32.5
905,3.88,32.5
906,3.88,32.5
907,4,33.6
908,3,25.2
909,3.88,32.5
910,4.38,36.7
911,3.12,26.2
912,3.88,32.5
913,3.88,32.5
914,3.88,32.5
915,3.75,31.5
916,3.88,32.5
917,3.88,32.5
918,3.88,32.5
919,3.88,32.5
920,3.12,26.2
921,4.38,36.7
922,3.88,32.5
923,3.88,32.5
924,3.12,26.2
925,3.88,32.5
926,3.62,30.4
927,3.88,32.5
928,3.88,32.5
929,3.88,32.5
930,3.88,32.5
931,4,33.6
932,3.88,32.5
933,3.88,32.5
934,3.12,26.2
935,3.88,32.5
936,4.12,34.6
937,3.88,32.5
938,3.88,32.5
939,3.12,26.2
940,3.88,32.5
941,4.38,36.7
942,3.12,26.2
943,3.88,32.5
944,3.88,32.5
945,3.88,32.5
946,3.12,26.2
947,4.38,36.7
948,3.88,32.5
949,3.88,32.5
950,3.88,32.5
951,3.88,32.5
952,3.75,31.5
953,3.88,32.5
954,3.88,32.5
955,3.12,26.2
956,3.88,32.5
957,4.38,36.7
958,3,25.2
959,4,33.6
960,3.88,32.5
961,3.88,32.5
962,3.88,32.5
963,3.88,32.5
964,3.88,32.5
965,3.62,30.4
966,3.88,32.5
967,3.88,32.5
968,3.88,32.5
969,3.12,26.2
970,4.38,36.7
971,3.12,26.2
972,3.88,32.5
973,3.88,32.5
974,3.88,32.5
975,3.12,26.2
976,4.38,36.7
977,3.88,32.5
978,3.88,32.5
979,3.88,32.5
980,3.88,32.5
981,4,33.6
982,3,25.2
983,4.5,37.7
984,3.12,26.2
985,3.88,32.5
986,3.88,32.5
987,3.88,32.5
988,4,33.6
989,3.88,32.5
990,3.12,26.2
991,3.88,32.5
992,3.88,32.5
993,3.88,32.5
994,4.25,35.7
995,3.12,26.2
996,3.88,32.5
997,3.88,32.5
998,3.88,32.5
999,3.62,30.4
1000,3.88,32.5
1001,3.88,32.5
1002,3.88,32.5
1003,3.88,32.5
1004,3.38,28.3
1005,3.88,32.5
1006,3.88,32.5
1007,3.88,32.5
1008,3.88,32.5
1009,3.88,32.5
1010,3.88,32.5
1011,3.88,32.5
1012,3.62,30.4
1013,3.88,32.5
1014,3.25,27.3
1015,3.75,31.5
1016,3.88,32.5
1017,3.12,26.2
1018,4.38,36.7
1019,3.88,32.5
1020,3.88,32.5
1021,3.88,32.5
1022,3.88,32.5
1023,3.62,30.4
1024,3.88,32.5
1025,4,33.6
1026,3.88,32.5
1027,3,25.2
1028,4,33.6
1029,3.88,32.5
1030,3.88,32.5
1031,3.88,32.5
1032,3.88,32.5
1033,3.5,29.4
1034,4,33.6
1035,3.88,32.5
1036,3.88,32.5
1037,3.88,32.5
1038,3.12,26.2
1039,4.38,36.7
1040,3.88,32.5
1041,3.12,26.2
1042,3.88,32.5
1043,3.88,32.5
1044,3.62,30.4
1045,3.88,32.5
1046,3.88,32.5
1047,3.88,32.5
1048,3.88,32.5
1049,3.75,31.5
1050,3.88,32.5
1051,3.88,32.5
1052,3.88,32.5
1053,3.12,26.2
1054,4.38,36.7
1055,3.88,32.5
1056,3.12,26.2
1057,3.88,32.5
1058,3.88,32.5
1059,3.88,32.5
1060,3.88,32.5
1061,3.88,32.5
1062,3.62,30.4
1063,3.88,32.5
1064,3.88,32.5
1065,3.88,32.5
1066,3.88,32.5
1067,3.12,26.2
1068,4.38,36.7
1069,3.12,26.2
1070,3.88,32.5
1071,3.88,32.5
1072,3.88,32.5
1073,3.75,31.5
1074,3.88,32.5
1075,3.88,32.5
1076,3.88,32.5
1077,3.88,32.5
1078,3.88,32.5
1079,3.88,32.5
1080,3.12,26.2
1081,4.38,36.7
1082,3.12,26.2
1083,3.88,32.5
1084,4.12,34.6
1085,3.88,32.5
1086,3.88,32.5
1087,3.88,32.5
1088,3.12,26.2
1089,4.38,36.7
1090,3.88,32.5
1091,3.12,26.2
1092,3.88,32.5
1093,3.88,32.5
1094,3.62,30.4
1095,3.88,32.5
1096,3.88,32.5
1097,3.88,32.5
1098,3.88,32.5
1099,4,33.6
1100,3.88,32.5
1101,3,25.2
1102,4.38,36.7
1103,3.88,32.5
1104,3.12,26.2
1105,3.88,32.5
1106,3.88,32.5
1107,3.75,31.5
1108,3.88,32.5
1109,3.88,32.5
1110,3.88,32.5
1111,3.88,32.5
1112,3.88,32.5
1113,3.88,32.5
1114,3.12,26.2
1115,4.38,36.7
1116,3.88,32.5
1117,3.12,26.2
1118,3.88,32.5
1119,3.88,32.5
1120,3.88,32.5
1121,3.88,32.5
1122,3.88,32.5
1123,3.88,32.5
1124,4,33.6
1125,3,25.2
1126,4.38,36.7
1127,3.88,32.5
1128,3.12,26.2
1129,3.88,32.5
1130,3.88,32.5
1131,3.62,30.4
1132,4,33.6
1133,3.88,32.5
1134,3.88,32.5
1135,3.88,32.5
1136,3.62,30.4
1137,3.88,32.5
1138,3.88,32.5
1139,3.88,32.5
1140,3.88,32.5
1141,3.12,26.2
1142,3.88,32.5
1143,3.88,32.5
1144,3.62,30.4
1145,3.88,32.5
1146,3.88,32.5
1147,3.88,32.5
1148,3.88,32.5
1149,3.12,26.2
1150,4.38,36.7
1151,3.88,32.5
1152,3.88,32.5
1153,3.88,32.5
1154,3.12,26.2
1155,3.88,32.5
1156,3.88,32.5
1157,3.12,26.2
1158,4.5,37.7
1159,3.88,32.5
1160,3.88,32.5
1161,3.88,32.5
1162,3.88,32.5
1163,3.88,32.5
1164,3.12,26.2
1165,4.38,36.7
1166,3.88,32.5
1167,3.12,26.2
1168,3.88,32.5
1169,3.88,32.5
1170,3.88,32.5
1171,3.5,29.4
1172,3.88,32.5
1173,3.88,32.5
1174,3.88,32.5
1175,3.88,32.5
1176,3.88,32.5
1177,3.88,32.5
1178,3.12,26.2
1179,4.38,36.7
1180,3.88,32.5
1181,3.88,32.5
1182,3.12,26.2
1183,3.88,32.5
1184,4.38,36.7
1185,3.12,26.2
1186,3.88,32.5
1187,3.88,32.5
1188,3.88,32.5
1189,3.62,30.4
1190,3.88,32.5
1191,3.88,32.5
1192,4,33.6
1193,3.88,32.5
1194,3.62,30.4
1195,3.88,32.5
1196,3.88,32.5
1197,3.88,32.5
1198,3.12,26.2
1199,3.88,32.5
1200,3.88,32.5
1201,3.88,32.5
1202,3.62,30.4
1203,3.88,32.5
1204,3.88,32.5
1205,3.88,32.5
1206,3.88,32.5
1207,3.12,26.2
1208,4.38,36.7
1209,3.88,32.5
1210,3.88,32.5
1211,3.88,32.5
1212,3.12,26.2
1213,4.38,36.7
1214,3.12,26.2
1215,3.88,32.5
1216,3.88,32.5
1217,3.88,32.5
1218,3.62,30.4
1219,3.88,32.5
1220,3.88,32.5
1221,4,33.6
1222,3.88,32.5
1223,3.88,32.5
1224,3.88,32.5
1225,3.12,26.2
1226,3.88,32.5
1227,3.88,32.5
1228,3.88,32.5
1229,3.5,29.4
1230,3.88,32.5
1231,4,33.6
1232,3.88,32.5
1233,3.88,32.5
1234,3.62,30.4
1235,3.88,32.5
1236,3.88,32.5
1237,3.88,32.5
1238,3.12,26.2
1239,3.88,32.5
1240,3.88,32.5
1241,3.88,32.5
1242,3.62,30.4
1243,3.88,32.5
1244,3.88,32.5
1245,3.88,32.5
1246,3.88,32.5
1247,3.62,30.4
1248,3.88,32.5
1249,3.88,32.5
1250,3.88,32.5
1251,3.12,26.2
1252,3.88,32.5
1253,3.88,32.5
1254,3.88,32.5
1255,3.62,30.4
1256,3.88,32.5
1257,3.88,32.5
1258,3.88,32.5
1259,3.88,32.5
1260,3.75,31.5
1261,3.88,32.5
1262,3.88,32.5
1263,3.88,32.5
1264,3.88,32.5
1265,3.12,26.2
1266,4.38,36.7
1267,3.12,26.2
1268,3.88,32.5
1269,3.88,32.5
1270,3.88,32.5
1271,3.88,32.5
1272,3.88,32.5
1273,3.12,26.2
1274,4.38,36.7
1275,3.88,32.5
1276,4,33.6
1277,3.88,32.5
1278,3,25.2
1279,3.88,32.5
1280,4,33.6
1281,3,25.2
1282,4.5,37.7
1283,3.88,32.5
1284,3.88,32.5
1285,3.88,32.5
1286,3.88,32.5
1287,3.62,30.4
1288,3.88,32.5
1289,3.88,32.5
1290,3.12,26.2
1291,3.88,32.5
1292,4.5,37.7
1293,3,25.2
1294,4,33.6
1295,3.88,32.5
1296,3.88,32.5
1297,3.88,32.5
1298,3.88,32.5
1299,3.88,32.5
1300,3.88,32.5
1301,3.12,26.2
1302,3.88,32.5
1303,4.38,36.7
1304,3.12,26.2
1305,3.88,32.5
1306,3.88,32.5
1307,3.88,32.5
1308,3.62,30.4
1309,3.88,32.5
1310,3.88,32.5
1311,3.88,32.5
1312,3.88,32.5
1313,3.88,32.5
1314,3.12,26.2
1315,3.88,32.5
1316,4.5,37.7
1317,3,25.2
1318,3.88,32.5
1319,4,33.6
1320,3.88,32.5
1321,3.88,32.5
1322,3.88,32.5
1323,3.88,32.5
1324,3.5,29.4
1325,4,33.6
1326,3.88,32.5
1327,3.25,27.3
1328,3.75,31.5
1329,4.38,36.7
1330,3.12,26.2
1331,3.88,32.5
1332,3.88,32.5
1333,3.88,32.5
1334,3.62,30.4
1335,3.88,32.5
1336,3.88,32.5
1337,3.88,32.5
1338,3.88,32.5
1339,3.12,26.2
1340,4.5,37.7
1341,3.88,32.5
1342,3.88,32.5
1343,3.12,26.2
1344,3.88,32.5
1345,3.62,30.4
1346,3.88,32.5
1347,3.88,32.5
1348,3.88,32.5
1349,3.88,32.5
1350,3.88,32.5
1351,3.88,32.5
1352,3.88,32.5
1353,3.62,30.4
1354,3.88,32.5
1355,3.88,32.5
1356,3.12,26.2
1357,3.88,32.5
1358,4.38,36.7
1359,3.12,26.2
1360,3.88,32.5
1361,3.88,32.5
1362,3.88,32.5
1363,3.75,31.5
1364,3.88,32.5
1365,3.88,32.5
1366,3.88,32.5
1367,3.88,32.5
1368,3.88,32.5
1369,3.12,26.2
1370,3.88,32.5
1371,3.88,32.5
1372,3.88,32.5
1373,3.88,32.5
1374,3.62,30.4
1375,3.88,32.5
1376,3.88,32.5
1377,3.88,32.5
1378,3.88,32.5
1379,3.62,30.4
1380,3.88,32.5
1381,3.88,32.5
1382,3.12,26.2
1383,3.88,32.5
1384,4.38,36.7
1385,3.12,26.2
1386,3.88,32.5
1387,3.88,32.5
1388,4,33.6
1389,3.88,32.5
1390,3.62,30.4
1391,3.88,32.5
1392,3.88,32.5
1393,3.88,32.5
1394,3.88,32.5
1395,3.62,30.4
1396,3.88,32.5
1397,3.12,26.2
1398,4,33.6
1399,3.88,32.5
1400,4.25,35.7
1401,3,25.2
1402,4,33.6
1403,3.88,32.5
1404,3.88,32.5
1405,3,25.2
1406,4.5,37.7
1407,3.88,32.5
1408,3.88,32.5
1409,3.88,32.5
1410,3.88,32.5
