Interval,Transfer,Bandwidth
594,53,445
595,54,453
596,52.5,440
597,53.9,452
598,52.9,444
599,53.2,447
600,53.5,449
601,52.5,440
602,54.4,456
603,52.4,439
604,53.1,446
605,54.5,457
606,52.6,441
607,53.1,446
608,53.8,451
609,53.1,446
610,52.6,441
611,54.4,456
612,53.1,446
613,52.8,442
614,53.5,449
615,53.6,450
616,52.8,442
617,53.2,447
618,54,453
619,52.4,439
620,53.5,449
621,52.9,444
622,53,445
623,54.2,455
624,52.5,440
625,54.1,454
626,52.9,444
627,53.2,447
628,52.9,444
629,53.8,451
630,52.8,442
631,53.8,451
632,52.8,442
633,54.4,456
634,52.4,439
635,53.4,448
636,53.6,450
637,53.2,447
638,53.2,447
639,53.6,450
640,52.8,442
641,53.8,451
642,53.2,447
643,53.1,446
644,53.6,450
645,52.8,442
646,53.9,452
647,52,436
648,53.5,449
649,54.1,454
650,53,445
651,53.1,446
652,53.5,449
653,52.5,440
654,53.4,448
655,54.1,454
656,53.1,446
657,53.6,450
658,53.1,446
659,52.6,441
660,53.8,451
661,53,445
662,52.9,444
663,53.1,446
664,53.4,448
665,54.1,454
666,53,445
667,52.9,444
668,53.5,449
669,53.2,447
670,53,445
671,53.8,451
672,53.4,448
673,52.8,442
674,53.1,446
675,53.8,451
676,53.9,452
677,52.2,438
678,53.5,449
679,52.8,442
680,53.4,448
681,53.8,451
682,54,453
683,53,445
684,52.8,442
685,53.5,449
686,53.5,449
687,52.9,444
688,53.6,450
689,53,445
690,52.9,444
691,53.6,450
692,53.5,449
693,53.6,450
694,52.9,444
695,53.1,446
696,53,445
697,53.1,446
698,53.5,449
699,52.9,444
700,53.2,447
701,54.6,458
702,53,445
703,53.2,447
704,52.5,440
705,53,445
706,54,453
707,52.6,441
708,53.6,450
709,53.2,447
710,54,453
711,53.4,448
712,52.6,441
713,53,445
714,53.5,449
715,52.8,442
716,53.8,451
717,54,453
718,52.1,437
719,54.4,456
720,53.1,446
721,53.1,446
722,53.4,448
723,53.4,448
724,52.9,444
725,53.1,446
726,53,445
727,53.6,450
728,52.9,444
729,53.5,449
730,53.6,450
731,53,445
732,54,453
733,52.8,442
734,53.1,446
735,54,453
736,53,445
737,52.5,440
738,53.2,447
739,53.8,451
740,52.9,444
741,53.6,450
742,52.8,442
743,53.6,450
744,52.9,444
745,54.1,454
746,53.2,447
747,52.4,439
748,54.2,455
749,53.5,449
750,52.2,438
751,53.4,448
752,53,445
753,53.9,452
754,53,445
755,53.4,448
756,54,453
757,52.2,438
758,53.8,451
759,53.5,449
760,53.1,446
761,53.9,452
762,53,445
763,53.5,449
764,52.2,438
765,54.1,454
766,52.2,438
767,53.5,449
768,53.1,446
769,54.1,454
770,53.1,446
771,53.5,449
772,52.8,442
773,53,445
774,53.6,450
775,52.8,442
776,54.4,456
777,53.2,447
778,52.4,439
779,53.9,452
780,53.5,449
781,52.6,441
782,53.1,446
783,53.2,447
784,53.5,449
785,53.6,450
786,52.5,440
787,53.4,448
788,54,453
789,53.2,447
790,52.5,440
791,54.5,457
792,52.9,444
793,53.4,448
794,52.4,439
795,54.4,456
796,53.1,446
797,53.5,449
798,53.1,446
799,52.8,442
800,53.2,447
801,52.9,444
802,53.4,448
803,53.6,450
804,53,445
805,53.4,448
806,53.9,452
807,53,445
808,52.9,444
809,54,453
810,52.2,438
811,54.1,454
812,52.6,441
813,53.1,446
814,53.9,452
815,53.1,446
816,53.8,451
817,53.2,447
818,52.5,440
819,53.6,450
820,53,445
821,53.6,450
822,53.8,451
823,53,445
824,52.4,439
825,54.5,457
826,52.2,438
827,53.1,446
828,54,453
829,52.8,442
830,53.4,448
831,53,445
832,54,453
833,53.1,446
834,52.6,441
835,54.1,454
836,52.6,441
837,53.2,447
838,53.2,447
839,53.1,446
840,53.2,447
841,53.2,447
842,53.9,452
843,53.9,452
844,53.2,447
845,52.9,444
846,53.1,446
847,53.8,451
848,52.6,441
849,53,445
850,53.5,449
851,53.6,450
852,52.5,440
853,54.5,457
854,52.2,438
855,53.9,452
856,53.2,447
857,52.9,444
858,53.2,447
859,53.8,451
860,53.6,450
861,53.1,446
862,53.4,448
863,53,445
864,53.2,447
865,53.6,450
866,53,445
867,53.6,450
868,52.6,441
869,53.8,451
870,53.1,446
871,52.6,441
872,53.6,450
873,53.1,446
874,53.8,451
875,53.5,449
876,53.2,447
877,53.1,446
878,53,445
879,52.9,444
880,53,445
881,53.6,450
882,53.8,451
883,53.4,448
884,52.8,442
885,53.2,447
886,53.4,448
887,52.9,444
888,54.2,455
889,52.6,441
890,53.8,451
891,53,445
892,53.8,451
893,53.4,448
894,52.9,444
895,53.6,450
896,52.8,442
897,52.9,444
898,53.2,447
899,53.9,452
900,52.5,440
901,53.2,447
902,53.2,447
903,53.8,451
904,53.6,450
905,53.4,448
906,52,436
907,53.5,449
908,53.4,448
909,54.4,456
910,52.2,438
911,53.8,451
912,52.8,442
913,54.2,455
914,52.2,438
915,54.4,456
916,53.1,446
917,53.5,449
918,52.5,440
919,54.1,454
920,53.1,446
921,52.5,440
922,54.1,454
923,53.2,447
924,52.9,444
925,52.8,442
926,53,445
927,54.2,455
928,52.4,439
929,54.4,456
930,53.2,447
931,52.9,444
932,53.4,448
933,53,445
934,53.4,448
935,53.2,447
936,53.2,447
937,53.5,449
938,53.1,446
939,52.9,444
940,53.1,446
941,53.5,449
942,54,453
943,52.9,444
944,53.1,446
945,53.8,451
946,52.6,441
947,53.4,448
948,53.8,451
949,53.1,446
950,53.5,449
951,52.9,444
952,53.1,446
953,53.5,449
954,52.6,441
955,54,453
956,52.6,441
957,53.2,447
958,53.2,447
959,53.8,451
960,53.5,449
961,52.6,441
962,53.2,447
963,53.5,449
964,53.8,451
965,53.5,449
966,53.1,446
967,53.1,446
968,52.6,441
969,53.8,451
970,52.8,442
971,53.6,450
972,53.6,450
973,52.8,442
974,53.6,450
975,53.5,449
976,53.5,449
977,52.2,438
978,53.9,452
979,53.1,446
980,52.9,444
981,54.4,456
982,53,445
983,53.6,450
984,52.9,444
985,53,445
986,53.2,447
987,53.4,448
988,53.2,447
989,52.9,444
990,53.6,450
991,53.9,452
992,52,436
993,53.4,448
994,54.2,455
995,53.2,447
996,53.4,448
997,52.4,439
998,53.6,450
999,53.6,450
1000,53.4,448
1001,52.5,440
1002,53.9,452
1003,52.6,441
1004,53.6,450
1005,53,445
1006,53.2,447
1007,54,453
1008,52.5,440
1009,54,453
1010,52.8,442
1011,53.2,447
1012,53,445
1013,53.4,448
1014,54.2,455
1015,52.8,442
1016,53.1,446
1017,53.6,450
1018,53.1,446
1019,52.8,442
1020,54.2,455
1021,52.8,442
1022,53.2,447
1023,53.9,452
1024,52.2,438
1025,54.2,455
1026,52.9,444
1027,52.8,442
1028,53.5,449
1029,53.5,449
1030,53.8,451
1031,52.4,439
1032,53.4,448
1033,53.8,451
1034,53.5,449
1035,53.4,448
1036,52.4,439
1037,54.1,454
1038,52.5,440
1039,54,453
1040,53,445
1041,53.5,449
1042,52.9,444
1043,53.2,447
1044,53.1,446
1045,53,445
1046,54.2,455
1047,53.2,447
1048,52.1,437
1049,54.4,456
1050,52.6,441
1051,53.8,451
1052,52.6,441
1053,54.1,454
1054,53.2,447
1055,52.4,439
1056,53.2,447
1057,53.4,448
1058,53.6,450
1059,53.2,447
1060,53.8,451
1061,53,445
1062,53.6,450
1063,52.8,442
1064,53.5,449
1065,52.9,444
1066,53.2,447
1067,53.8,451
1068,53.6,450
1069,53,445
1070,52.2,438
1071,54.1,454
1072,53,445
1073,53,445
1074,54.2,455
1075,52.4,439
1076,53.6,450
1077,52.8,442
1078,53.6,450
1079,52.9,444
1080,53.6,450
1081,53.5,449
1082,53.6,450
1083,53.5,449
1084,52.5,440
1085,53.2,447
1086,53.6,450
1087,53.1,446
1088,53.6,450
1089,52.8,442
1090,53.8,451
1091,53.5,449
1092,52.8,442
1093,52,436
1094,54.6,458
1095,53,445
1096,54,453
1097,53.1,446
1098,52.8,442
1099,53.5,449
1100,53.5,449
1101,52.8,442
1102,52.9,444
1103,53.8,451
1104,53,445
1105,53.4,448
1106,53.6,450
1107,53.2,447
1108,53.9,452
1109,52.2,438
1110,54.1,454
1111,53.2,447
1112,53.2,447
1113,52.4,439
1114,54.1,454
1115,53.5,449
1116,52.8,442
1117,53.1,446
1118,53.2,447
1119,53.1,446
1120,53.8,451
1121,52.5,440
1122,54.1,454
1123,53,445
1124,53.2,447
1125,53.1,446
1126,53.2,447
1127,53.2,447
1128,53,445
1129,54.2,455
1130,52.1,437
1131,53.5,449
1132,54.1,454
1133,53.2,447
1134,53,445
1135,53.2,447
1136,53.2,447
1137,52.9,444
1138,53.6,450
1139,53.4,448
1140,52.8,442
1141,54.1,454
1142,52.9,444
1143,53,445
1144,53,445
1145,54.2,455
1146,52.8,442
1147,53,445
1148,53.6,450
1149,52.6,441
1150,53.5,449
1151,53.5,449
1152,53.1,446
1153,53.9,452
1154,53.2,447
1155,52.9,444
1156,52.8,442
1157,53.9,452
1158,53,445
1159,53.2,447
1160,53,445
1161,53.8,451
1162,53.5,449
1163,53.8,451
1164,52.2,438
1165,53.9,452
1166,53.4,448
1167,53.4,448
1168,52.6,441
1169,54,453
1170,53.1,446
1171,53.4,448
1172,52.9,444
1173,53.2,447
1174,52.6,441
1175,54.1,454
1176,53.2,447
1177,53.5,449
1178,53.4,448
1179,53.1,446
1180,52.5,440
1181,54,453
1182,52.6,441
1183,54,453
1184,52.5,440
1185,53.4,448
1186,53.1,446
1187,54.1,454
1188,52.2,438
1189,53.8,451
1190,53.6,450
1191,53,445
1192,52.9,444
1193,54.2,455
1194,53.1,446
1195,52.8,442
1196,53.2,447
1197,53.8,451
1198,52.9,444
1199,52.9,444
1200,53.5,449
1201,53,445
1202,53.6,450
1203,53.9,452
1204,52.5,440
1205,54.2,455
1206,52.5,440
1207,53.9,452
1208,53.1,446
1209,52.6,441
1210,54.2,455
1211,52.1,437
1212,53.4,448
1213,53.2,447
1214,53.6,450
1215,53.1,446
1216,53.1,446
1217,53.9,452
1218,53.4,448
1219,52.5,440
1220,54.2,455
1221,52.5,440
1222,52.9,444
1223,53.9,452
1224,53.5,449
1225,52.9,444
1226,53.6,450
1227,53.1,446
1228,53.5,449
1229,52.9,444
1230,53,445
1231,53.2,447
1232,53.8,451
1233,52.9,444
1234,53.8,451
1235,52.8,442
1236,54.1,454
1237,53.2,447
1238,53,445
1239,53.8,451
1240,53,445
1241,52.5,440
1242,54.2,455
1243,52.2,438
1244,53.2,447
1245,53.9,452
1246,53.2,447
1247,52.6,441
1248,53.4,448
1249,53.4,448
1250,53.6,450
1251,53.1,446
1252,53.4,448
1253,53.2,447
1254,53.2,447
1255,53.6,450
1256,53.4,448
1257,53.5,449
1258,52.4,439
1259,53.2,447
1260,53.4,448
1261,53.4,448
1262,53.2,447
1263,52.9,444
1264,54.1,454
1265,53.2,447
1266,52.8,442
1267,53.5,449
1268,54,453
1269,52.9,444
1270,52.8,442
1271,53.2,447
1272,53.9,452
1273,52.4,439
1274,53.4,448
1275,54,453
1276,52.8,442
1277,53.5,449
1278,53.1,446
1279,53,445
1280,54.1,454
1281,52.9,444
1282,53.9,452
1283,53.1,446
1284,52.8,442
1285,53.8,451
1286,53,445
1287,52.9,444
1288,54,453
1289,52.9,444
1290,53.8,451
1291,52.1,437
1292,53.5,449
1293,54,453
1294,53.2,447
1295,52.8,442
1296,53,445
1297,54.2,455
1298,52.4,439
1299,54.1,454
1300,52.9,444
1301,53.6,450
1302,53.2,447
1303,52.5,440
1304,53.9,452
1305,53.5,449
1306,53.1,446
1307,53.6,450
1308,52.2,438
1309,53.6,450
1310,53.5,449
1311,53.4,448
1312,53,445
1313,52.9,444
1314,53.2,447
1315,53.5,449
1316,53,445
1317,54.4,456
1318,53,445
1319,53.1,446
1320,53.1,446
1321,53,445
1322,53.2,447
1323,53.8,451
1324,52.8,442
1325,53.8,451
1326,53.8,451
1327,53.2,447
1328,53.1,446
1329,53.2,447
1330,53,445
1331,53.8,451
1332,52.8,442
1333,52.8,442
1334,54.1,454
1335,52.8,442
1336,53.4,448
1337,53.5,449
1338,53.2,447
1339,53.2,447
1340,52.8,442
1341,53.5,449
1342,53.9,452
1343,52.1,437
1344,54.4,456
1345,52.6,441
1346,53.2,447
1347,53.5,449
1348,53.4,448
1349,53.5,449
1350,52.4,439
1351,53.8,451
1352,53.1,446
1353,53,445
1354,53.6,450
1355,53,445
1356,54.4,456
1357,53,445
1358,53.1,446
1359,53.4,448
1360,52.8,442
1361,52.9,444
1362,53.5,449
1363,53.8,451
1364,53.5,449
1365,53.4,448
1366,53.4,448
1367,53.2,447
1368,52.1,437
1369,54.4,456
1370,53,445
1371,52.5,440
1372,53.5,449
1373,52.1,437
1374,54.6,458
1375,54.1,454
1376,52.2,438
1377,52.9,444
1378,53.9,452
1379,53.6,450
1380,52.9,444
1381,54.1,454
1382,53.2,447
1383,52.2,438
1384,54.2,455
1385,52.9,444
1386,52.8,442
1387,53.1,446
1388,53.9,452
1389,53.1,446
1390,53.2,447
1391,53.4,448
1392,52.6,441
1393,54.2,455
1394,52.4,439
1395,54.2,455
1396,52.9,444
1397,52.9,444
1398,54.2,455
1399,52.4,439
1400,53.2,447
1401,53.9,452
1402,52.8,442
1403,53.2,447
1404,53.5,449
1405,53.4,448
1406,53,445
1407,53.6,450
1408,53.4,448
1409,53.6,450
1410,53.1,446
1411,53.2,447
1412,52.2,438
1413,54,453
1414,52.9,444
1415,54.1,454
1416,52.2,438
1417,53.4,448
1418,53.5,449
1419,53.8,451
1420,53.2,447
1421,52.6,441
1422,53.5,449
1423,52.8,442
1424,53.6,450
1425,53.9,452
1426,52.4,439
1427,54,453
1428,53.2,447
1429,52.8,442
1430,54.2,455
1431,53,445
1432,53.1,446
1433,53.5,449
1434,53.2,447
1435,53.2,447
1436,53.1,446
1437,52.4,439
1438,53.8,451
1439,53.4,448
1440,53.9,452
1441,52.4,439
1442,53,445
1443,54.5,457
1444,52.9,444
1445,53.4,448
1446,52.4,439
1447,54,453
1448,53.2,447
1449,53.2,447
1450,53.2,447
1451,53.2,447
1452,53.5,449
1453,53,445
1454,53.1,446
1455,53.2,447
1456,53.4,448
1457,54,453
1458,52,436
1459,53.4,448
1460,53.9,452
1461,53.4,448
1462,53,445
1463,53.8,451
1464,52.5,440
1465,53.2,447
1466,53,445
1467,53.4,448
1468,53.9,452
1469,53.6,450
1470,53.1,446
1471,52.6,441
1472,53.4,448
1473,53.6,450
1474,52.9,444
1475,53.1,446
1476,53.2,447
1477,54.4,456
1478,53.1,446
1479,52.2,438
1480,53.4,448
1481,53.5,449
1482,53.2,447
1483,53.6,450
1484,53.6,450
1485,52.2,438
1486,54.1,454
1487,53.6,450
1488,52.6,441
1489,53,445
1490,53.2,447
1491,54,453
1492,52.6,441
1493,53.8,451
1494,52.5,440
1495,53.2,447
1496,53.8,451
1497,53,445
1498,53.5,449
1499,53.1,446
1500,53.6,450
1501,52.9,444
1502,53.6,450
1503,53.1,446
1504,53.8,451
1505,52.9,444
1506,53.6,450
1507,53.2,447
1508,53.4,448
1509,52.8,442
1510,53,445
1511,53.2,447
1512,53.9,452
1513,53.2,447
1514,53.1,446
1515,53.8,451
1516,52.5,440
1517,53,445
1518,53.2,447
1519,54.4,456
1520,52.2,438
1521,54.4,456
1522,53,445
1523,53.4,448
1524,53,445
1525,53.2,447
1526,52.9,444
1527,53.4,448
1528,53.1,446
1529,54,453
1530,53.5,449
1531,52.9,444
1532,52.9,444
1533,53.6,450
1534,52.9,444
1535,53.6,450
1536,53.6,450
1537,53.1,446
1538,53,445
1539,53,445
1540,53.4,448
1541,54,453
1542,52.5,440
1543,53.8,451
1544,53.4,448
1545,53.1,446
1546,53.2,447
1547,53.6,450
1548,52.9,444
1549,53.6,450
1550,53.1,446
1551,53.5,449
1552,52.9,444
1553,53.4,448
1554,53.4,448
1555,52.9,444
1556,53.2,447
1557,52.9,444
1558,53.6,450
1559,53.6,450
1560,53.4,448
1561,53.4,448
1562,51.8,434
1563,54.2,455
1564,53,445
1565,53.4,448
1566,54.1,454
1567,52.4,439
1568,53.2,447
1569,53.5,449
1570,53.1,446
1571,53.2,447
1572,53.5,449
1573,53.2,447
1574,54,453
1575,53.1,446
1576,52.2,438
1577,53.2,447
1578,53.6,450
1579,54.1,454
1580,52.2,438
1581,53.5,449
1582,53,445
1583,53.8,451
1584,53.5,449
1585,53.1,446
1586,53,445
1587,53.4,448
1588,53.4,448
1589,53,445
1590,53,445
1591,53.4,448
1592,53.2,447
1593,53.6,450
1594,53,445
1595,54.2,455
1596,52.1,437
1597,54.4,456
1598,53.1,446
1599,52.9,444
1600,53.2,447
1601,53.8,451
1602,52.8,442
1603,52.8,442
1604,54.4,456
1605,53.4,448
1606,53,445
1607,53.2,447
1608,53.5,449
1609,52.5,440
1610,54.1,454
1611,53.1,446
1612,52.2,438
1613,53.8,451
1614,53.2,447
1615,52.8,442
1616,53.9,452
1617,53.9,452
1618,52.9,444
1619,52.9,444
1620,53.4,448
1621,53.6,450
1622,53,445
1623,52.9,444
1624,53.4,448
1625,53.9,452
1626,52.9,444
1627,53,445
1628,53.5,449
1629,53,445
1630,53.2,447
1631,53.5,449
1632,53.5,449
1633,53.2,447
1634,53.5,449
1635,53.2,447
1636,52.5,440
1637,53.9,452
1638,52.9,444
1639,53.6,450
1640,52.9,444
1641,53.4,448
1642,54,453
1643,53.2,447
1644,52.8,442
1645,53,445
1646,53.5,449
1647,53.9,452
1648,53.1,446
1649,53.2,447
1650,53.6,450
1651,53,445
1652,52.9,444
1653,53.6,450
1654,52.5,440
1655,54.2,455
1656,53,445
1657,53.1,446
1658,53.5,449
1659,52.9,444
1660,53,445
1661,53.1,446
1662,54.4,456
1663,52.1,437
1664,54.5,457
1665,52.8,442
1666,53.4,448
1667,53,445
1668,53.1,446
1669,53.1,446
1670,54.2,455
1671,52.9,444
1672,52.9,444
1673,53.4,448
1674,53.5,449
1675,53.2,447
1676,52.9,444
1677,53,445
1678,54.4,456
1679,53.1,446
1680,53.5,449
1681,52.6,441
1682,53.1,446
1683,53.4,448
1684,52.9,444
1685,54.2,455
1686,53.1,446
1687,53.1,446
1688,53.6,450
1689,53.4,448
1690,52.4,439
1691,53,445
1692,53.6,450
1693,52.9,444
1694,53.4,448
1695,54,453
1696,53,445
1697,53.5,449
1698,52.9,444
1699,53.1,446
1700,53.2,447
1701,54.2,455
1702,52.1,437
1703,53.2,447
1704,54.5,457
1705,53,445
1706,52.9,444
1707,52.9,444
1708,53.8,451
1709,53.4,448
1710,52.9,444
