Interval,Transfer,Bandwidth
413,52.9,444
414,53.6,450
415,54,453
416,53.2,447
417,51.4,431
418,55.2,463
419,52.1,437
420,53.6,450
421,52.6,441
422,54.2,455
423,52.6,441
424,53.1,446
425,53.4,448
426,53.8,451
427,53.2,447
428,53.6,450
429,52.8,442
430,53.1,446
431,54.2,455
432,53.1,446
433,53.5,449
434,53.2,447
435,52,436
436,54,453
437,53.2,447
438,52.6,441
439,54,453
440,53.1,446
441,53.8,451
442,52.9,444
443,53.6,450
444,52.4,439
445,54.1,454
446,53.5,449
447,52.2,438
448,54,453
449,53.6,450
450,52.5,440
451,53,445
452,53.8,451
453,53.1,446
454,53,445
455,54,453
456,53,445
457,52.6,441
458,54.4,456
459,53.2,447
460,53,445
461,52.6,441
462,53.2,447
463,54.1,454
464,53.4,448
465,52.9,444
466,53,445
467,53.1,446
468,53.8,451
469,52.9,444
470,53.1,446
471,53.6,450
472,53.6,450
473,53.4,448
474,53.1,446
475,52.6,441
476,54.1,454
477,52.9,444
478,53.5,449
479,53.2,447
480,52.8,442
481,53.1,446
482,53.1,446
483,53.4,448
484,54.4,456
485,53,445
486,52.9,444
487,52.6,441
488,54.5,457
489,53,445
490,52.8,442
491,53,445
492,53.4,448
493,53.9,452
494,53,445
495,53.9,452
496,52.5,440
497,54.1,454
498,52.1,437
499,53.4,448
500,53.8,451
501,52.6,441
502,54.5,457
503,52.9,444
504,53.5,449
505,52.9,444
506,52.6,441
507,54.4,456
508,52.6,441
509,54,453
510,53.1,446
511,52.4,439
512,54.1,454
513,52.5,440
514,54.4,456
515,52,436
516,54.1,454
517,53.6,450
518,52.8,442
519,53.4,448
520,53.5,449
521,52.8,442
522,54,453
523,53,445
524,52.9,444
525,53.8,451
526,52.6,441
527,52.8,442
528,53.4,448
529,54.1,454
530,52.6,441
531,54,453
532,53.5,449
533,52.2,438
534,53.9,452
535,52.8,442
536,54,453
537,52.6,441
538,53.2,447
539,54.4,456
540,52.1,437
541,54,453
542,53,445
543,52.9,444
544,53.2,447
545,53.1,446
546,53.5,449
547,54.2,455
548,52.4,439
549,53.2,447
550,53.9,452
551,52.8,442
552,53.2,447
553,54,453
554,52.4,439
555,53.9,452
556,53,445
557,52.8,442
558,54.1,454
559,52.5,440
560,53.9,452
561,53.2,447
562,53,445
563,54,453
564,53.2,447
565,53.4,448
566,52.5,440
567,53.2,447
568,53.6,450
569,53.5,449
570,52.5,440
571,54.4,456
572,52.1,437
573,54,453
574,52.8,442
575,53.6,450
576,52,436
577,54.5,457
578,53.5,449
579,52.5,440
580,53.2,447
581,53.9,452
582,53.2,447
583,52.6,441
584,53.8,451
585,53.9,452
586,52.2,438
587,54.4,456
588,52.9,444
589,53.8,451
590,52.9,444
591,53.2,447
592,53.1,446
593,53.6,450
594,52.5,440
595,53.2,447
596,53.1,446
597,54.1,454
598,53.4,448
599,53.2,447
600,52.5,440
601,53.9,452
602,53.2,447
603,53.2,447
604,52.9,444
605,53.5,449
606,53.4,448
607,53.1,446
608,53,445
609,53,445
610,53.4,448
611,54.2,455
612,53.2,447
613,52.1,437
614,54.2,455
615,52.6,441
616,53.5,449
617,52.8,442
618,54.2,455
619,53,445
620,53.9,452
621,52,436
622,53.2,447
623,54.2,455
624,53,445
625,53,445
626,52.9,444
627,53.8,451
628,54,453
629,53.2,447
630,52.2,438
631,53.4,448
632,54,453
633,53.5,449
634,52.1,437
635,53.9,452
636,53.4,448
637,53.1,446
638,53.2,447
639,52.8,442
640,53.6,450
641,53.9,452
642,52.6,441
643,53.9,452
644,53.4,448
645,52.6,441
646,53.1,446
647,53.2,447
648,53.5,449
649,54,453
650,53.2,447
651,53,445
652,52.9,444
653,53.9,452
654,52.1,437
655,54,453
656,53.8,451
657,52.9,444
658,53.6,450
659,53.4,448
660,53,445
661,52.4,439
662,54.1,454
663,52.4,439
664,53.6,450
665,53.1,446
666,54,453
667,53.6,450
668,52.9,444
669,53.6,450
670,52.8,442
671,53,445
672,53.1,446
673,53,445
674,53.9,452
675,53.6,450
676,53.5,449
677,53.1,446
678,52.9,444
679,52.8,442
680,53.5,449
681,53.2,447
682,53.4,448
683,53.1,446
684,53.5,449
685,53.5,449
686,52.9,444
687,53.4,448
688,54.1,454
689,52.5,440
690,54,453
691,52.2,438
692,54.4,456
693,52.2,438
694,53.6,450
695,53.5,449
696,52.5,440
697,53.4,448
698,54.4,456
699,53.1,446
700,52.2,438
701,53.5,449
702,53.9,452
703,52.9,444
704,53.5,449
705,52.9,444
706,53.2,447
707,53.1,446
708,53.2,447
709,54.2,455
710,53,445
711,52.5,440
712,53.9,452
713,52.8,442
714,53.4,448
715,53.9,452
716,52.5,440
717,53.2,447
718,54.2,455
719,53.4,448
720,52.2,438
721,53.8,451
722,53.5,449
723,52.9,444
724,53.6,450
725,53,445
726,53.6,450
727,52.8,442
728,53.8,451
729,52.6,441
730,53.5,449
731,54,453
732,53.5,449
733,52.9,444
734,53.2,447
735,52,436
736,54.9,460
737,52.5,440
738,52.9,444
739,53.4,448
740,53.8,451
741,53.8,451
742,53.4,448
743,52.6,441
744,53.9,452
745,52.9,444
746,53.4,448
747,53,445
748,53.5,449
749,52.6,441
750,54,453
751,53.6,450
752,52.5,440
753,53.4,448
754,53.8,451
755,53.5,449
756,53.1,446
757,53.2,447
758,52.2,438
759,54.4,456
760,53.2,447
761,52.1,437
762,54.2,455
763,52.5,440
764,53.9,452
765,53.5,449
766,52.6,441
767,53.6,450
768,53.5,449
769,52.2,438
770,54.6,458
771,52.2,438
772,53.2,447
773,53.8,451
774,53.9,452
775,52.1,437
776,53.1,446
777,54.2,455
778,53.2,447
779,52.6,441
780,53.6,450
781,53.8,451
782,53,445
783,53.2,447
784,52.1,437
785,53.6,450
786,54.5,457
787,52.6,441
788,52.8,442
789,54.4,456
790,52.2,438
791,53.5,449
792,54,453
793,52.1,437
794,54.2,455
795,52.6,441
796,53.8,451
797,53.4,448
798,53.5,449
799,53,445
800,52.6,441
801,53.8,451
802,53.1,446
803,53.6,450
804,53.2,447
805,53,445
806,53.6,450
807,53.4,448
808,53.4,448
809,52.4,439
810,54.2,455
811,52.1,437
812,53.5,449
813,53.2,447
814,54.1,454
815,53.2,447
816,53.1,446
817,52.8,442
818,53.8,451
819,52.9,444
820,54,453
821,52.1,437
822,53.9,452
823,53,445
824,53,445
825,54.1,454
826,53,445
827,53.8,451
828,52.8,442
829,53.6,450
830,52.9,444
831,53.1,446
832,53.4,448
833,53.9,452
834,52.4,439
835,53.6,450
836,53.1,446
837,52.9,444
838,53.4,448
839,53.5,449
840,52.9,444
841,53.5,449
842,53.4,448
843,53.9,452
844,53.2,447
845,53.4,448
846,52.4,439
847,53.8,451
848,54,453
849,52.8,442
850,52.8,442
851,53,445
852,53.8,451
853,54,453
854,53.2,447
855,52.4,439
856,53,445
857,54,453
858,53.1,446
859,52.9,444
860,54.1,454
861,53.2,447
862,53.1,446
863,53,445
864,53.8,451
865,52.1,437
866,54,453
867,53,445
868,53,445
869,54.5,457
870,52,436
871,54.5,457
872,52.9,444
873,52.8,442
874,54,453
875,53,445
876,53.1,446
877,52.6,441
878,53.4,448
879,53.8,451
880,53.9,452
881,52.5,440
882,53.4,448
883,54,453
884,53.2,447
885,52.6,441
886,53.5,449
887,53,445
888,53.6,450
889,53.5,449
890,53.4,448
891,52.2,438
892,53.6,450
893,52.9,444
894,53.4,448
895,53,445
896,53.2,447
897,53.8,451
898,53,445
899,54.2,455
900,53.1,446
901,53.4,448
902,53,445
903,53.4,448
904,52.5,440
905,53.6,450
906,53.6,450
907,52.4,439
908,54,453
909,53.4,448
910,53,445
911,54,453
912,52.2,438
913,53.1,446
914,53.4,448
915,53.1,446
916,54.4,456
917,53.2,447
918,52.2,438
919,53.5,449
920,53.1,446
921,53.2,447
922,52.9,444
923,54.5,457
924,52.9,444
925,53.9,452
926,51.5,432
927,53.9,452
928,54.1,454
929,53.6,450
930,52.8,442
931,53.8,451
932,53.1,446
933,53,445
934,52.6,441
935,54,453
936,53,445
937,52.9,444
938,54,453
939,53.5,449
940,52.9,444
941,53.4,448
942,53.2,447
943,53.5,449
944,52.8,442
945,52.8,442
946,54.2,455
947,52.9,444
948,53.9,452
949,53.1,446
950,53.5,449
951,52.6,441
952,53.6,450
953,53.5,449
954,52.5,440
955,53.6,450
956,52.8,442
957,54.4,456
958,53.2,447
959,53.2,447
960,53.2,447
961,53.1,446
962,52.6,441
963,53.5,449
964,53.2,447
965,52.9,444
966,54.1,454
967,52.1,437
968,54.2,455
969,53.4,448
970,53.1,446
971,53.2,447
972,53.5,449
973,52.8,442
974,53.1,446
975,53.6,450
976,52.8,442
977,54.4,456
978,52.6,441
979,52.8,442
980,54.4,456
981,52.2,438
