Interval,Transfer,Bandwidth
733,54.2,455
734,52.2,438
735,53.2,447
736,54.4,456
737,52.6,441
738,53.5,449
739,53.4,448
740,53.1,446
741,52.8,442
742,53.6,450
743,52.9,444
744,54.1,454
745,53,445
746,53.1,446
747,53.9,452
748,52.8,442
749,53.2,447
750,53.6,450
751,52.6,441
752,53,445
753,54,453
754,53,445
755,53,445
756,53.8,451
757,53.5,449
758,53,445
759,52.9,444
760,53.1,446
761,54,453
762,53.5,449
763,53,445
764,53.8,451
765,53.2,447
766,53,445
767,53.4,448
768,52.8,442
769,53.9,452
770,52.6,441
771,53.2,447
772,52,436
773,55.2,463
774,53.4,448
775,52.1,437
776,53.2,447
777,54.2,455
778,52.9,444
779,53.4,448
780,51.8,434
781,55.4,465
782,52.1,437
783,53.6,450
784,54,453
785,53.1,446
786,53.1,446
787,53,445
788,53,445
789,53.5,449
790,53.8,451
791,53,445
792,53.6,450
793,52.2,438
794,53.1,446
795,54.2,455
796,51.8,434
797,54.1,454
798,53.6,450
799,53.5,449
800,53.1,446
801,53.1,446
802,53.8,451
803,52.4,439
804,54,453
805,53.1,446
806,51.8,434
807,55.2,463
808,53,445
809,53.5,449
810,53.2,447
811,53.2,447
812,53.5,449
813,52.9,444
814,51.8,434
815,55.1,462
816,53.1,446
817,52.4,439
818,53.1,446
819,54.2,455
820,53.6,450
821,52.8,442
822,52.9,444
823,53,445
824,54,453
825,52.5,440
826,54.2,455
827,52.9,444
828,53,445
829,53.8,451
830,52.4,439
831,54.5,457
832,52.1,437
833,53.9,452
834,53.4,448
835,53,445
836,53.4,448
837,53.5,449
838,53,445
839,53.2,447
840,53.5,449
841,53.6,450
842,53.1,446
843,53.1,446
844,53.6,450
845,52.4,439
846,53,445
847,54.2,455
848,53,445
849,53.6,450
850,53.2,447
851,52.5,440
852,54,453
853,53.1,446
854,52.5,440
855,53.8,451
856,53.2,447
857,53,445
858,53.2,447
859,53.1,446
860,54.4,456
861,52.2,438
862,53.2,447
863,53.2,447
864,53.8,451
865,53.5,449
866,53.2,447
867,52.8,442
868,53.8,451
869,53.6,450
870,52.9,444
871,52.8,442
872,54,453
873,53.4,448
874,53.2,447
875,53.2,447
876,52.9,444
877,53,445
878,53.2,447
879,54.2,455
880,52.8,442
881,53.8,451
882,53.1,446
883,53.5,449
884,52.2,438
885,54,453
886,53.1,446
887,52.6,441
888,53.9,452
889,52.8,442
890,53,445
891,54,453
892,53.5,449
893,53.4,448
894,52.8,442
895,54,453
896,53,445
897,53.4,448
898,53,445
899,53.4,448
900,53.4,448
901,52.5,440
902,54.1,454
903,53.4,448
904,52.9,444
905,53.2,447
906,53.1,446
907,53,445
908,54.1,454
909,52.6,441
910,54,453
911,52.5,440
912,53.4,448
913,53.8,451
914,52.2,438
915,54.2,455
916,53,445
917,53.8,451
918,53,445
919,53.2,447
920,52.4,439
921,53.9,452
922,53.1,446
923,53.4,448
924,53.2,447
925,53.8,451
926,52.9,444
927,53.9,452
928,52.1,437
929,53.9,452
930,53.2,447
