Interval,Transfer,Bandwidth
609,60.9,511
610,60.2,505
611,60.4,506
612,61,512
613,60.2,505
614,60.9,511
615,60.1,504
616,60.9,511
617,61,512
618,59.8,501
619,61,512
620,60.8,510
621,60.8,510
622,60.2,505
623,60.2,505
624,60.8,510
625,61,512
626,60.2,505
627,60.9,511
628,60.1,504
629,60.8,510
630,60.9,511
631,60.2,505
632,60.6,509
633,60.9,511
634,60.1,504
635,60.8,510
636,60.8,510
637,60.4,506
638,61,512
639,60.5,508
640,60.2,505
641,60.9,511
642,60.5,508
643,60,503
644,60.9,511
645,60.4,506
646,60.8,510
647,60.4,506
648,61,512
649,60.2,505
650,60.8,510
651,60.8,510
652,60.9,511
653,60.5,508
654,60.1,504
655,60.6,509
656,61.1,513
657,60.2,505
658,60.4,506
659,60.9,511
660,60.4,506
661,60.9,511
662,46.6,391
663,68.5,575
664,66.8,560
665,60,503
666,61,512
667,60.2,505
668,60.9,511
669,60.9,511
670,60.4,506
671,59.6,500
672,61.6,517
673,60.1,504
674,60.5,508
675,60.8,510
676,60.9,511
677,60.5,508
678,60.1,504
679,60.8,510
680,60.2,505
681,61,512
682,60.9,511
683,60.8,510
684,59.9,502
685,60.6,509
686,61,512
687,60.1,504
688,60.9,511
689,60.4,506
690,60.8,510
691,60.8,510
692,60.6,509
693,60.4,506
694,60.6,509
695,60.5,508
696,60.9,511
697,60.2,505
698,60.4,506
699,61.1,513
700,60.1,504
701,61,512
702,60.5,508
703,60.2,505
704,60.9,511
705,60.9,511
706,60,503
707,60.6,509
708,61,512
709,60.4,506
710,60.9,511
711,60,503
712,60.8,510
713,60.8,510
714,60.1,504
715,60.8,510
716,60.4,506
717,60.8,510
718,61,512
719,60.4,506
720,60.2,505
721,60.9,511
722,60.9,511
723,60.6,509
724,60.2,505
725,60.4,506
726,60.5,508
727,61,512
728,60.8,510
729,60.8,510
730,59.9,502
731,61.1,513
732,60.2,505
733,60.9,511
734,60.2,505
735,61,512
736,60,503
737,61.2,514
738,60.6,509
739,60,503
740,60.6,509
741,60.8,510
742,60.6,509
743,60.2,505
744,60.5,508
745,60.6,509
746,60.1,504
747,61.5,516
748,60.4,506
749,60.8,510
750,60.1,504
751,60.5,508
752,60.8,510
753,60.8,510
754,60.8,510
755,60.2,505
756,60.6,509
757,61,512
758,60.5,508
759,60.6,509
760,60.4,506
761,60.6,509
762,60.6,509
763,60.8,510
764,60.5,508
765,60.6,509
766,60,503
767,60.6,509
768,60.9,511
769,60.8,510
770,60.8,510
771,60.1,504
772,60.5,508
773,61.1,513
774,60.6,509
775,59.8,501
776,61,512
777,60.8,510
778,59.9,502
779,61,512
780,60.9,511
781,60.2,505
782,60.9,511
783,60.5,508
784,60.6,509
785,60.8,510
786,60,503
787,60.9,511
788,60.8,510
789,60.2,505
790,61,512
791,60.2,505
792,60.5,508
793,61.1,513
794,60.1,504
795,60.9,511
796,60.5,508
797,60.1,504
798,61.1,513
799,60.2,505
800,60.9,511
801,60.8,510
802,60.1,504
803,60.4,506
804,60.9,511
805,60.9,511
806,60.1,504
807,61,512
808,60.4,506
809,60.9,511
810,60.4,506
811,60.9,511
812,60.1,504
813,61.1,513
814,60,503
815,61,512
816,60.5,508
817,60.5,508
818,60,503
819,60.9,511
820,61,512
821,60.2,505
822,61,512
823,60.2,505
824,60.4,506
825,60.9,511
826,60.6,509
827,60.1,504
828,61.1,513
829,60.6,509
830,60.1,504
831,61,512
832,60.1,504
833,60.9,511
834,60.2,505
835,60.9,511
836,60.6,509
837,60.4,506
838,60.9,511
839,60.8,510
840,60.1,504
841,61,512
842,60,503
843,60.6,509
844,60.8,510
845,61,512
846,60.5,508
847,60.2,505
848,61,512
849,60.1,504
850,60.6,509
851,60.5,508
852,60.4,506
853,61,512
854,60.9,511
855,59.9,502
856,60.9,511
857,60.8,510
858,60.6,509
859,60.5,508
860,60.8,510
861,60.8,510
862,60.1,504
863,60.5,508
864,61.1,513
865,59.8,501
866,60.9,511
867,60.6,509
868,60.6,509
869,60.2,505
870,61.1,513
871,60.2,505
872,60.6,509
873,60.9,511
874,60.2,505
875,60.6,509
876,60.4,506
877,60.9,511
878,60.2,505
879,61,512
880,60.6,509
881,60.1,504
882,60.9,511
883,60.9,511
884,60.2,505
885,60.6,509
886,60.6,509
887,60.8,510
888,60.6,509
889,60.5,508
890,60.1,504
891,60.8,510
892,60.6,509
893,60.9,511
894,60.6,509
895,60.1,504
896,60.9,511
897,60.2,505
898,61.1,513
899,60,503
900,61.1,513
901,60.6,509
902,60.8,510
903,60.1,504
904,61,512
905,60.1,504
906,61,512
907,60.5,508
908,60.1,504
909,60.9,511
910,60.1,504
911,60.9,511
912,60.2,505
913,61.2,514
914,60.1,504
915,60.9,511
916,60.1,504
917,60.8,510
918,61,512
919,60.1,504
920,61.1,513
921,60.1,504
922,60.8,510
923,60.4,506
924,61,512
925,60.5,508
926,60.2,505
927,60.9,511
928,60.8,510
929,60.2,505
930,60.8,510
931,60.5,508
932,60.9,511
933,60,503
934,60.9,511
935,60.6,509
936,60.6,509
937,60.2,505
938,60.6,509
939,61.1,513
940,60,503
941,60.9,511
942,60.4,506
943,61,512
944,60.1,504
945,60.9,511
946,60.2,505
947,60.9,511
948,60.8,510
949,60,503
950,60.9,511
951,60.8,510
952,60.8,510
953,60.8,510
954,60.4,506
955,60.8,510
956,60.4,506
957,60.8,510
958,60,503
959,61.2,514
960,60.2,505
961,60.6,509
962,60.5,508
963,60.6,509
964,60.6,509
965,60.2,505
966,61,512
967,60.2,505
968,61,512
969,60.1,504
970,60.5,508
971,60.8,510
972,47.6,400
973,64,537
974,70.4,590
975,60,503
976,61.2,514
977,60.1,504
978,60.9,511
979,60.2,505
980,60.8,510
981,60.6,509
982,60.9,511
983,60.1,504
984,61.2,514
985,60.5,508
986,60.1,504
987,61,512
988,60.6,509
989,60.1,504
990,60.8,510
991,60.4,506
992,60.6,509
993,60.8,510
994,60.6,509
995,60.8,510
996,60.1,504
997,60.8,510
998,60.9,511
999,60.1,504
1000,61,512
1001,60.4,506
1002,60.9,511
1003,60.1,504
1004,60.5,508
1005,61,512
1006,60.1,504
1007,60.8,510
1008,60.9,511
1009,60.1,504
1010,60.6,509
1011,61.1,513
1012,60.6,509
1013,59.9,502
1014,60.9,511
1015,61,512
1016,60,503
1017,61.1,513
1018,60.5,508
1019,60.1,504
1020,60.9,511
1021,60.2,505
1022,61.1,513
1023,60.2,505
1024,60.5,508
1025,60.8,510
1026,60.8,510
1027,60.8,510
1028,59.9,502
1029,61,512
1030,60.4,506
1031,60.6,509
1032,60.9,511
1033,60.6,509
1034,60.1,504
1035,61.1,513
1036,60.6,509
1037,60.2,505
1038,60.9,511
1039,60,503
1040,60.9,511
1041,60.8,510
1042,60.4,506
1043,60.9,511
1044,60,503
1045,60.6,509
1046,61.1,513
1047,60.4,506
1048,60.2,505
1049,60.5,508
1050,60.8,510
1051,60.9,511
1052,60.8,510
1053,60.8,510
1054,59.9,502
1055,61,512
1056,60.1,504
1057,60.6,509
1058,60.8,510
1059,60.6,509
1060,60.4,506
1061,60.8,510
1062,60.5,508
1063,61.1,513
1064,60,503
1065,60.6,509
1066,60.9,511
1067,60.4,506
1068,60.4,506
1069,60.9,511
1070,60.8,510
1071,60.5,508
1072,60.2,505
1073,60.9,511
1074,59.9,502
1075,61,512
1076,60.9,511
1077,60.5,508
1078,60.9,511
1079,60.8,510
1080,60.1,504
1081,60.4,506
1082,60.8,510
1083,60.9,511
1084,60.1,504
1085,60.6,509
1086,60.9,511
1087,60.4,506
1088,60.8,510
1089,60.2,505
1090,60.8,510
1091,60.8,510
1092,60.9,511
1093,60.5,508
1094,60.6,509
1095,60.8,510
1096,59.6,500
1097,61.2,514
1098,60.2,505
1099,60.6,509
1100,60.8,510
1101,60.2,505
1102,60.6,509
1103,61,512
1104,23.1,193
1105,65.4,548
1106,71.5,600
1107,73.9,620
1108,69.4,582
1109,60.5,508
1110,49.4,414
1111,71.2,598
1112,60.9,511
1113,60.1,504
1114,61.1,513
1115,60.2,505
1116,60.9,511
1117,60.6,509
1118,60.2,505
1119,60.8,510
1120,60.6,509
1121,60.1,504
1122,60.8,510
1123,60.5,508
1124,61.1,513
1125,60.5,508
1126,60.8,510
1127,60.6,509
1128,60.4,506
1129,60.1,504
1130,61,512
1131,60.1,504
1132,60.9,511
1133,61,512
1134,60,503
1135,60.4,506
1136,61.2,514
1137,60,503
1138,61.1,513
1139,60.4,506
1140,60.2,505
1141,61.2,514
1142,60.6,509
1143,60,503
1144,60.9,511
1145,21.1,177
1146,69.2,581
1147,75.5,633
1148,72.6,609
1149,64.4,540
1150,60.4,506
1151,60.8,510
1152,60.9,511
1153,60.5,508
1154,60.6,509
1155,60.4,506
1156,60.4,506
1157,61,512
1158,60.6,509
1159,60.1,504
1160,61,512
1161,60,503
1162,60.9,511
1163,60.9,511
1164,60.8,510
1165,60,503
1166,60.9,511
1167,60.4,506
1168,61,512
1169,60,503
1170,61,512
1171,60.8,510
1172,60,503
1173,60.8,510
1174,60.9,511
1175,60,503
1176,60.6,509
1177,60.5,508
1178,60.9,511
1179,60.8,510
1180,60.8,510
1181,60.5,508
1182,60,503
1183,61.2,514
1184,60.1,504
1185,61,512
1186,60.1,504
1187,60.9,511
1188,60.5,508
1189,60.9,511
1190,60.1,504
1191,60.5,508
1192,60.9,511
1193,60.2,505
1194,61,512
1195,60.2,505
1196,60.6,509
1197,60.6,509
1198,60.9,511
1199,60.4,506
1200,60.9,511
1201,60.5,508
1202,60.2,505
1203,60.6,509
1204,60.6,509
1205,60.9,511
1206,60.2,505
1207,60.6,509
1208,60.6,509
1209,60.9,511
1210,60.2,505
1211,60.8,510
1212,60.8,510
1213,60.4,506
1214,60.9,511
1215,60.4,506
1216,60.6,509
1217,60.8,510
1218,60.1,504
1219,61,512
1220,60.1,504
1221,60.4,506
1222,60.6,509
1223,61.1,513
1224,60,503
1225,61.1,513
1226,60.4,506
1227,60.8,510
1228,60.1,504
1229,60.6,509
1230,60.6,509
1231,61.1,513
1232,60.2,505
1233,60.9,511
1234,60.1,504
1235,61,512
1236,60,503
1237,60.8,510
1238,60.8,510
1239,60.2,505
1240,61.1,513
1241,60.6,509
1242,60.5,508
1243,60.5,508
1244,60.6,509
1245,60.8,510
1246,60.1,504
1247,60.4,506
1248,61,512
1249,60.8,510
1250,60,503
1251,61.2,514
1252,60.2,505
1253,60.4,506
1254,61,512
1255,60.6,509
1256,60.1,504
1257,60.4,506
1258,49.4,414
1259,70.9,595
1260,62.2,522
1261,60.2,505
1262,50.2,422
1263,71.1,597
1264,47.6,400
1265,64.6,542
1266,69,579
1267,60.8,510
1268,61,512
1269,60,503
1270,61.1,513
1271,60.1,504
1272,60.8,510
1273,60.9,511
1274,60.6,509
1275,59.9,502
1276,60.8,510
1277,60.8,510
1278,60.9,511
1279,60.4,506
1280,60.9,511
1281,60.6,509
1282,60.1,504
1283,60.9,511
1284,60.1,504
1285,60.8,510
1286,60.9,511
1287,60,503
1288,61.2,514
1289,60,503
1290,61,512
1291,60.2,505
1292,61,512
1293,60.8,510
1294,60.4,506
1295,60.2,505
1296,60.4,506
1297,60.9,511
1298,60.5,508
1299,60.9,511
1300,60.2,505
1301,61.1,513
1302,60,503
1303,61,512
1304,60.6,509
1305,60.2,505
1306,60.9,511
1307,60.1,504
1308,61,512
1309,60.1,504
1310,61.1,513
1311,60.8,510
1312,60.5,508
1313,60.2,505
1314,60.6,509
1315,60.4,506
1316,60.8,510
1317,60.5,508
1318,60.8,510
1319,60.4,506
1320,60.5,508
1321,61,512
1322,60.4,506
1323,60.9,511
1324,60.5,508
1325,60.8,510
1326,60.5,508
1327,60.6,509
1328,60.6,509
1329,60,503
1330,61,512
1331,60,503
1332,61.2,514
1333,60.4,506
1334,60.8,510
1335,60.1,504
1336,61,512
1337,60.1,504
1338,60.9,511
1339,60.4,506
1340,61,512
1341,60.1,504
1342,61,512
1343,60.2,505
1344,61,512
1345,60,503
1346,60.6,509
1347,61.1,513
1348,60.6,509
1349,60,503
1350,60.6,509
1351,60.8,510
1352,60.2,505
1353,61.2,514
1354,60.6,509
1355,60.2,505
1356,60.8,510
1357,60.2,505
1358,61,512
1359,60.1,504
1360,60.9,511
1361,60.4,506
1362,61,512
1363,60.1,504
1364,60.9,511
1365,60.6,509
1366,60.6,509
1367,60,503
1368,60.9,511
1369,60.8,510
1370,60.5,508
1371,60.4,506
1372,60.9,511
1373,60.1,504
1374,60.5,508
1375,60.8,510
1376,60.5,508
1377,60.9,511
1378,60.8,510
1379,60.2,505
1380,61,512
1381,60.1,504
1382,60.8,510
1383,60.6,509
1384,60.4,506
1385,60.9,511
1386,48.1,404
1387,67.9,569
1388,54.5,457
1389,72,604
1390,52.2,438
1391,53,445
1392,72.9,611
1393,64,537
1394,60.2,505
1395,60.6,509
1396,61.2,514
1397,60.1,504
1398,60.4,506
1399,61.1,513
1400,60.1,504
1401,61.1,513
1402,60.5,508
1403,60.6,509
1404,60.2,505
1405,60.8,510
1406,60.6,509
1407,60.8,510
1408,60.4,506
1409,60.5,508
1410,60.9,511
1411,60.5,508
1412,60.5,508
1413,60.6,509
1414,60.4,506
1415,60.2,505
1416,61.1,513
1417,60.6,509
1418,60.2,505
1419,60.6,509
1420,60.4,506
1421,60.9,511
1422,60.4,506
1423,61,512
1424,60.6,509
1425,60,503
1426,60.6,509
1427,60.6,509
1428,60.8,510
1429,60.6,509
1430,60.2,505
1431,60.8,510
1432,60.8,510
1433,60.5,508
1434,60.9,511
1435,60.8,510
1436,60.1,504
1437,60.9,511
1438,60,503
1439,60.9,511
1440,60.4,506
1441,60.6,509
1442,61,512
1443,60.6,509
1444,60.2,505
1445,60.9,511
1446,60.5,508
1447,60.5,508
1448,60.4,506
1449,61.1,513
1450,60.5,508
1451,60.4,506
1452,60.5,508
1453,60.8,510
1454,60,503
1455,61,512
1456,60.6,509
1457,60.4,506
1458,60.9,511
1459,60.1,504
1460,60.4,506
1461,61.2,514
1462,60.8,510
1463,60.5,508
1464,60.5,508
1465,59.9,502
1466,61.4,515
1467,60.5,508
1468,60.4,506
1469,60.4,506
1470,60.6,509
1471,61.1,513
1472,60.2,505
1473,60.4,506
1474,60.5,508
1475,60.6,509
1476,60.9,511
1477,60.8,510
1478,60.1,504
1479,61.1,513
1480,60.4,506
1481,60.5,508
1482,60.6,509
1483,60.9,511
1484,60.4,506
1485,60.5,508
1486,60.2,505
1487,60.8,510
1488,60.9,511
1489,60,503
1490,61.4,515
1491,60.2,505
1492,60.4,506
1493,60.9,511
1494,60.5,508
1495,60.5,508
1496,60.6,509
1497,60.8,510
1498,60.1,504
1499,60.8,510
1500,60.5,508
1501,61.1,513
1502,59.9,502
1503,60.8,510
1504,61,512
1505,60.1,504
1506,60.6,509
1507,58,487
1508,63.2,531
1509,60.6,509
1510,60.8,510
1511,60.8,510
1512,60,503
1513,29.7,249
1514,59.9,502
1515,75.4,632
1516,73.4,616
1517,65.2,547
1518,60.4,506
1519,60.6,509
1520,60.1,504
1521,60.9,511
1522,60.8,510
1523,60.1,504
1524,60.5,508
1525,61.1,513
1526,60.4,506
1527,60.2,505
1528,60.8,510
1529,61,512
1530,60.2,505
1531,60.2,505
1532,60.6,509
1533,60.8,510
1534,60.6,509
1535,60.8,510
1536,60.4,506
1537,60.8,510
1538,60.6,509
1539,60.4,506
1540,60.9,511
1541,60.6,509
1542,60.2,505
1543,60.4,506
1544,60.8,510
1545,60.9,511
1546,60.2,505
1547,61.1,513
1548,60.6,509
1549,59.9,502
1550,60.6,509
1551,60.4,506
1552,61.2,514
1553,60.4,506
1554,60.9,511
1555,60,503
1556,60.2,505
1557,61,512
1558,47.5,398
1559,72.6,609
1560,61.5,516
1561,60.6,509
1562,61,512
1563,60.4,506
1564,60.9,511
1565,60.2,505
1566,60.6,509
1567,60.5,508
1568,60.6,509
1569,61,512
1570,60.6,509
1571,60,503
1572,61,512
1573,60.6,509
1574,60.4,506
1575,60.6,509
1576,60.2,505
1577,61.1,513
1578,60,503
1579,61.1,513
1580,60.2,505
1581,60.5,508
1582,61,512
1583,60.1,504
1584,61,512
1585,60.4,506
1586,60.9,511
1587,60.2,505
1588,60.2,505
1589,61.2,514
1590,60.4,506
1591,60.4,506
1592,60.2,505
1593,61.4,515
1594,60.2,505
1595,60.9,511
1596,60.4,506
1597,60.4,506
1598,60.8,510
1599,60.2,505
1600,60.9,511
1601,60.4,506
1602,60.6,509
1603,61,512
1604,60.4,506
1605,60.4,506
1606,60.9,511
1607,60.4,506
1608,60.4,506
1609,60.8,510
1610,60.9,511
1611,60,503
1612,60.6,509
1613,60.9,511
1614,60.4,506
1615,60.9,511
1616,60.6,509
1617,60.4,506
1618,60.4,506
1619,60.6,509
1620,61.2,514
1621,59.9,502
1622,60.9,511
1623,60.9,511
1624,60.5,508
1625,59.9,502
1626,61.1,513
1627,60.9,511
1628,60.5,508
1629,60.8,510
1630,60.1,504
1631,60.2,505
1632,61,512
1633,60.8,510
1634,60.2,505
1635,60.8,510
1636,60.2,505
1637,60.8,510
1638,60.9,511
1639,60.4,506
1640,60.4,506
1641,61.2,514
1642,60.5,508
1643,60.4,506
1644,60.5,508
1645,60.9,511
1646,60.6,509
1647,60.1,504
1648,61,512
1649,60.5,508
1650,60.4,506
1651,60.8,510
1652,60.2,505
1653,61.1,513
1654,60.5,508
1655,60,503
1656,61,512
1657,60.6,509
1658,60.2,505
1659,61,512
1660,60,503
1661,61,512
1662,60.9,511
1663,60.5,508
1664,60.5,508
1665,60.1,504
1666,60.2,505
1667,61.2,514
1668,60.8,510
1669,60.2,505
1670,60.4,506
1671,60.8,510
1672,60.9,511
1673,60.5,508
1674,60.4,506
1675,60.8,510
1676,60.4,506
1677,60.8,510
1678,60.5,508
1679,60.9,511
1680,60.1,504
1681,60.4,506
1682,60.6,509
1683,60.9,511
1684,60.9,511
1685,60.5,508
1686,60.2,505
1687,60.6,509
1688,60.6,509
1689,60.5,508
1690,60.5,508
1691,60.4,506
1692,61.4,515
1693,60,503
1694,61.1,513
1695,60,503
1696,60.8,510
1697,60.4,506
1698,61.2,514
1699,60.5,508
1700,60.5,508
1701,60.5,508
1702,60.5,508
1703,60.9,511
1704,60.6,509
1705,60.5,508
1706,60.4,506
1707,60.5,508
1708,61,512
1709,60.4,506
1710,60.2,505
1711,61.1,513
1712,60.2,505
1713,60.1,504
1714,61.1,513
1715,60.6,509
1716,60.4,506
1717,60.6,509
1718,60.6,509
1719,60.6,509
1720,60.1,504
1721,60.8,510
1722,60.8,510
1723,61,512
1724,60.1,504
1725,60.1,504
1726,61.4,515
1727,60,503
1728,60.8,510
1729,60.8,510
1730,60.4,506
1731,60.8,510
1732,60.2,505
1733,60.8,510
1734,61,512
1735,60.2,505
1736,60.6,509
1737,60.8,510
1738,60.6,509
1739,60,503
