Interval,Transfer,Bandwidth
458, 88.0, 738.0
459, 89.4, 750.0
460, 88.0, 738.0
461, 89.0, 747.0
462, 88.2, 740.0
463, 89.0, 747.0
464, 88.4, 741.0
465, 89.5, 751.0
466, 88.4, 741.0
467, 88.9, 746.0
468, 88.6, 743.0
469, 88.9, 746.0
470, 88.1, 739.0
471, 89.4, 750.0
472, 89.1, 748.0
473, 88.2, 740.0
474, 89.4, 750.0
475, 88.4, 741.0
476, 87.9, 737.0
477, 89.6, 752.0
478, 89.0, 747.0
479, 88.4, 741.0
480, 88.0, 738.0
481, 89.1, 748.0
482, 89.4, 750.0
483, 88.2, 740.0
484, 89.0, 747.0
485, 88.1, 739.0
486, 89.5, 751.0
487, 88.1, 739.0
488, 88.4, 741.0
489, 89.1, 748.0
490, 89.5, 751.0
491, 88.1, 739.0
492, 89.2, 749.0
493, 88.0, 738.0
494, 89.5, 751.0
495, 87.6, 735.0
496, 88.6, 743.0
497, 88.8, 744.0
498, 89.4, 750.0
499, 89.2, 749.0
500, 87.8, 736.0
501, 89.5, 751.0
502, 87.9, 737.0
503, 88.6, 743.0
504, 89.2, 749.0
505, 89.2, 749.0
506, 87.9, 737.0
507, 88.6, 743.0
508, 88.8, 744.0
509, 89.9, 754.0
510, 87.6, 735.0
511, 89.0, 747.0
512, 89.5, 751.0
513, 87.9, 737.0
514, 89.5, 751.0
515, 87.8, 736.0
516, 89.8, 753.0
517, 87.9, 737.0
518, 88.5, 742.0
519, 90.0, 755.0
520, 88.1, 739.0
521, 88.2, 740.0
522, 89.4, 750.0
523, 88.1, 739.0
524, 89.2, 749.0
525, 89.2, 749.0
526, 88.0, 738.0
527, 88.4, 741.0
528, 89.2, 749.0
529, 89.2, 749.0
530, 88.4, 741.0
531, 88.2, 740.0
532, 89.4, 750.0
533, 87.8, 736.0
534, 88.9, 746.0
535, 89.0, 747.0
536, 89.0, 747.0
537, 89.0, 747.0
538, 88.4, 741.0
539, 89.0, 747.0
540, 88.4, 741.0
541, 89.4, 750.0
