Interval,Transfer,Bandwidth
1247,88.5,742
1248,88.4,741
1249,88.9,746
1250,89.4,750
1251,88.1,739
1252,88.5,742
1253,88.6,743
1254,89.4,750
1255,87.9,737
1256,88.9,746
1257,88.6,743
1258,88.8,744
1259,89,747
1260,88.5,742
1261,89,747
1262,88.4,741
1263,89.5,751
1264,88,738
1265,88.6,743
1266,88.8,744
1267,89.4,750
1268,88.4,741
1269,89.2,749
1270,88.6,743
1271,88.6,743
1272,87.8,736
1273,89.4,750
1274,88.8,744
1275,89.2,749
1276,87.8,736
1277,89.2,749
1278,88.5,742
1279,88.4,741
1280,89.1,748
1281,88.6,743
1282,88.4,741
1283,88.9,746
1284,88.8,744
1285,89.4,750
1286,88.2,740
1287,88.5,742
1288,89.1,748
1289,88.6,743
1290,88.9,746
1291,88.9,746
1292,88.8,744
1293,88.6,743
1294,88.2,740
1295,89.1,748
1296,88.5,742
1297,88.2,740
1298,88.9,746
1299,89,747
1300,89,747
1301,89,747
1302,88.6,743
1303,87.9,737
1304,89,747
1305,88.8,744
1306,88.5,742
1307,88.6,743
1308,88.5,742
1309,89.5,751
1310,89,747
1311,88.6,743
1312,87.9,737
1313,89.1,748
1314,88.6,743
1315,89.1,748
1316,88.1,739
1317,88.6,743
1318,89.5,751
1319,87.9,737
1320,89.5,751
1321,88.8,744
1322,88.5,742
1323,88.4,741
1324,88.5,742
1325,89.1,748
1326,89.1,748
1327,87.9,737
1328,88.6,743
1329,89.8,753
1330,87.6,735
1331,89.6,752
1332,88,738
1333,88.9,746
1334,88.9,746
1335,88.6,743
1336,89.2,749
1337,88.6,743
1338,88.1,739
1339,89.4,750
1340,88.6,743
1341,88.5,742
1342,88.9,746
1343,88.9,746
1344,88.6,743
1345,88.6,743
1346,88.8,744
1347,88.1,739
1348,88.6,743
1349,88.9,746
1350,89,747
1351,89.1,748
1352,88.5,742
1353,88.6,743
1354,88.5,742
1355,88.9,746
1356,88.4,741
1357,89.2,749
1358,88,738
1359,89.6,752
1360,88.4,741
1361,88.5,742
1362,88.5,742
1363,88.9,746
1364,89,747
1365,88.2,740
1366,88.4,741
1367,88.8,744
1368,89,747
1369,89.2,749
1370,88.5,742
1371,88.6,743
1372,89.1,748
1373,88.4,741
1374,88.2,740
1375,88.9,746
1376,89.1,748
1377,88.9,746
1378,88.1,739
1379,89,747
1380,88.8,744
1381,89.1,748
1382,88,738
1383,88.8,744
1384,88.5,742
1385,89.4,750
1386,88.4,741
1387,88.5,742
1388,89.2,749
1389,88.9,746
1390,88.1,739
1391,89.1,748
1392,88.9,746
1393,87.9,737
1394,89.4,750
1395,88.5,742
1396,88.4,741
1397,89.1,748
1398,88.2,740
1399,89.2,749
1400,89.1,748
1401,88.5,742
1402,87.9,737
1403,89,747
1404,88.5,742
1405,88.9,746
1406,89.2,749
1407,88.1,739
1408,89.1,748
1409,88.4,741
1410,88.9,746
1411,88.4,741
1412,89.1,748
1413,89.1,748
1414,88,738
1415,89.4,750
1416,88.6,743
1417,88.4,741
1418,88.4,741
1419,89.1,748
1420,88.6,743
1421,88.6,743
1422,89.2,749
1423,88,738
1424,89.6,752
1425,88.2,740
1426,89,747
1427,88.8,744
1428,88.8,744
1429,88.1,739
1430,89,747
1431,88.6,743
1432,89.2,749
1433,88.2,740
1434,88.1,739
1435,89.1,748
1436,88.1,739
1437,89,747
1438,89.1,748
1439,88.6,743
1440,88.9,746
1441,89.1,748
1442,88.6,743
1443,88.2,740
1444,89.2,749
1445,88.1,739
1446,88.6,743
1447,89.5,751
1448,88.5,742
1449,88.8,744
1450,87.9,737
1451,89.4,750
1452,88.1,739
1453,89.2,749
1454,88.8,744
1455,88.9,746
1456,87.9,737
1457,89.5,751
1458,88.5,742
1459,89.1,748
1460,88.5,742
1461,88.4,741
1462,89.1,748
1463,88.8,744
1464,88,738
1465,88.5,742
1466,89.1,748
1467,88.6,743
1468,89.2,749
1469,88.6,743
1470,88.5,742
1471,89.1,748
1472,88.5,742
1473,88.9,746
1474,88.8,744
1475,88,738
1476,89,747
1477,88.4,741
1478,89,747
1479,88.5,742
1480,88.9,746
1481,88.4,741
1482,89.1,748
1483,88.8,744
1484,88.9,746
1485,88,738
1486,89.4,750
1487,88.9,746
1488,87.9,737
1489,89.2,749
1490,88.9,746
1491,89,747
1492,88.6,743
1493,88.4,741
1494,88.5,742
1495,88.8,744
1496,88.5,742
1497,89.4,750
1498,87.9,737
1499,89.5,751
1500,88.4,741
1501,89.4,750
1502,88,738
1503,89,747
1504,89,747
1505,88.6,743
1506,88,738
1507,89,747
1508,89.1,748
1509,87.9,737
1510,89.8,753
1511,87.9,737
1512,89,747
1513,88.5,742
1514,89.5,751
1515,88.6,743
1516,88,738
1517,89.5,751
1518,88,738
1519,89,747
1520,89.1,748
1521,88.8,744
1522,87.8,736
1523,89.5,751
1524,88.2,740
1525,88.4,741
1526,89.4,750
1527,88.5,742
1528,88.4,741
1529,89.4,750
1530,88.5,742
1531,89,747
1532,88.5,742
1533,88.1,739
1534,89.1,748
1535,88.8,744
1536,88.1,739
1537,88.8,744
1538,89.4,750
1539,88.4,741
1540,89.1,748
1541,88.6,743
1542,88.1,739
1543,89.1,748
1544,89.2,749
1545,87,730
1546,90.2,757
1547,87.9,737
1548,89.2,749
1549,88.9,746
1550,89,747
1551,88,738
1552,89.4,750
1553,87.9,737
1554,89,747
1555,88.9,746
1556,89.2,749
1557,88.6,743
1558,88,738
1559,89.2,749
1560,88.2,740
1561,88.9,746
1562,88.9,746
1563,88.4,741
1564,88.5,742
1565,89,747
1566,89.4,750
1567,88.2,740
1568,89.2,749
1569,88.2,740
1570,88.9,746
1571,88.2,740
1572,89.1,748
1573,89,747
1574,88,738
1575,88.5,742
1576,89.5,751
1577,88.6,743
1578,88.4,741
1579,88.9,746
1580,88.5,742
1581,88.4,741
1582,89.2,749
1583,88.9,746
1584,88.6,743
1585,88.2,740
1586,88.8,744
1587,89.2,749
1588,89,747
1589,87.9,737
1590,89,747
1591,89.2,749
1592,88.1,739
1593,88.5,742
1594,89.1,748
1595,88.5,742
1596,88.2,740
1597,88.9,746
1598,88.8,744
1599,88.9,746
1600,89.4,750
1601,87.9,737
1602,88.9,746
1603,88.6,743
1604,89.4,750
1605,88.2,740
1606,89.1,748
1607,88.5,742
1608,88.5,742
1609,88.9,746
1610,88.8,744
1611,88.1,739
1612,89,747
1613,89.4,750
1614,88.6,743
1615,88.5,742
1616,88.8,744
1617,89.1,748
1618,88,738
1619,88.4,741
1620,89.5,751
1621,88.8,744
1622,88.6,743
1623,88,738
1624,88.9,746
1625,89.5,751
1626,87.9,737
1627,89.4,750
1628,88.2,740
1629,89.1,748
1630,88.2,740
1631,88.6,743
1632,88.8,744
1633,89.1,748
1634,88.5,742
1635,88.5,742
1636,88.8,744
1637,88.6,743
1638,89.5,751
1639,88,738
1640,89.1,748
1641,89,747
1642,88.5,742
1643,88.8,744
1644,88.2,740
1645,89.4,750
1646,88,738
1647,88.8,744
1648,88.8,744
1649,89.4,750
1650,88.6,743
1651,88.6,743
1652,88.9,746
1653,87.9,737
1654,89.1,748
1655,88.8,744
1656,88.8,744
1657,88.9,746
1658,88.2,740
1659,88.8,744
1660,89.2,749
1661,88.2,740
1662,89,747
1663,88.5,742
1664,89.1,748
1665,88.8,744
1666,88.6,743
1667,88,738
1668,88.6,743
1669,89,747
1670,89.4,750
1671,88.4,741
1672,88.4,741
1673,89,747
1674,88.1,739
1675,88.9,746
1676,88.8,744
1677,89,747
1678,88.4,741
1679,88.8,744
1680,89.4,750
1681,88,738
1682,88.9,746
1683,88.6,743
1684,89,747
1685,89.1,748
1686,88.2,740
1687,88.9,746
1688,88.2,740
1689,89.1,748
1690,89.1,748
1691,87.9,737
1692,88.9,746
1693,89.5,751
1694,88.6,743
1695,88.6,743
1696,88.4,741
1697,88.1,739
1698,88.8,744
1699,89.1,748
1700,89.1,748
1701,88.4,741
1702,88.6,743
1703,88.9,746
1704,89,747
1705,88,738
1706,88.4,741
1707,89.6,752
1708,88.4,741
1709,88.8,744
1710,89.2,749
1711,88.1,739
1712,89.2,749
1713,88.2,740
1714,88.4,741
1715,89.6,752
1716,88,738
1717,88.5,742
1718,89,747
1719,89.2,749
1720,87.9,737
1721,88.8,744
1722,89.6,752
1723,88.1,739
1724,88.4,741
1725,88.9,746
1726,89.1,748
1727,88.2,740
1728,88.9,746
1729,89,747
1730,88.2,740
1731,89,747
1732,88.6,743
1733,88.6,743
1734,88.5,742
1735,89,747
1736,89,747
1737,88.1,739
1738,89,747
1739,88.8,744
1740,89.1,748
1741,88.1,739
1742,89.2,749
1743,88.9,746
1744,88.2,740
1745,88.6,743
1746,88.2,740
1747,89.8,753
1748,88.6,743
1749,88,738
