Interval,Transfer,Bandwidth
251,53.2,447
252,53.6,450
253,53.2,447
254,53.1,446
255,54.4,456
256,53,445
257,52.9,444
258,52.8,442
259,53.6,450
260,53.6,450
261,53.2,447
262,53.2,447
263,53.6,450
264,53.2,447
265,53.2,447
266,52.8,442
267,53.8,451
268,52.5,440
269,53.1,446
270,53.6,450
271,53.6,450
272,53.6,450
273,53,445
274,52.6,441
275,53.1,446
276,53.2,447
277,53.4,448
278,53.8,451
279,53.1,446
280,53.1,446
281,53.6,450
282,52.9,444
283,54.1,454
284,53.1,446
285,52.8,442
286,52.9,444
287,54.2,455
288,53.2,447
289,53,445
290,53.2,447
291,52.8,442
292,54.2,455
293,52.4,439
294,54.1,454
295,52.9,444
296,52.6,441
297,54.1,454
298,52.8,442
299,53.6,450
300,52.5,440
301,53.9,452
302,53.4,448
303,53.6,450
304,53.1,446
305,53.6,450
306,52.4,439
307,54.1,454
308,53,445
309,53.2,447
310,53.8,451
311,52.4,439
312,53,445
313,53.6,450
314,53.5,449
315,52.9,444
316,53.9,452
317,53,445
318,53.8,451
319,53.2,447
320,52.4,439
321,54.2,455
322,53,445
323,53.5,449
324,53.2,447
325,52.9,444
326,52.9,444
327,54,453
328,53,445
329,52.5,440
330,53.8,451
331,53.9,452
332,53.2,447
333,52.8,442
334,53.5,449
335,52.9,444
336,53.6,450
337,53.5,449
338,53.5,449
339,52.4,439
340,53.6,450
341,53.5,449
342,52.6,441
343,53.2,447
344,54,453
345,53.5,449
346,53.4,448
347,52.2,438
348,53.6,450
349,53.8,451
350,52.8,442
351,52.8,442
352,53.4,448
353,53.8,451
354,53,445
355,54.1,454
356,52.2,438
357,53.4,448
358,53.1,446
359,53.2,447
360,53.8,451
361,52.9,444
362,53.5,449
363,53.1,446
364,53.4,448
365,54,453
366,52.9,444
367,53.5,449
368,53.5,449
369,52.6,441
370,53.2,447
371,53.4,448
372,52.8,442
373,54.4,456
374,52.6,441
375,53.9,452
376,52.9,444
377,53.8,451
378,53,445
379,53.2,447
380,53.6,450
381,53,445
382,53.2,447
383,52.9,444
384,53.6,450
385,53,445
386,52.9,444
387,54.2,455
388,53,445
389,52.6,441
390,53.9,452
391,53.1,446
392,52.8,442
393,53.8,451
394,53.8,451
395,52.2,438
396,53.9,452
397,52.6,441
398,54,453
399,52.6,441
400,54.1,454
401,53,445
402,53.2,447
403,52.8,442
404,54,453
405,53,445
406,52.6,441
407,53.5,449
408,54.1,454
409,52.2,438
410,53.9,452
411,53.2,447
412,53.9,452
413,52.1,437
414,54.6,458
415,52.5,440
416,53.1,446
417,53.1,446
418,53.1,446
419,54,453
420,52.5,440
421,54.2,455
422,53.4,448
423,52.8,442
424,52.9,444
425,54.1,454
426,53,445
427,53.6,450
428,52.6,441
429,53,445
430,54.2,455
431,52.4,439
432,54.2,455
433,52.5,440
434,53.9,452
435,52.2,438
436,53.8,451
437,53.1,446
438,53.1,446
439,54.1,454
440,53,445
441,53.4,448
442,52.6,441
443,53.1,446
444,54.1,454
445,53,445
446,52.8,442
447,53.8,451
448,53.9,452
449,52.1,437
450,53.9,452
451,53.5,449
452,53.5,449
453,52.4,439
454,53.1,446
455,53.8,451
456,53.6,450
457,53.2,447
458,53.2,447
459,52.8,442
460,52.9,444
461,53.9,452
462,53.2,447
463,53.8,451
464,53,445
465,53.6,450
466,53,445
467,53.4,448
468,52.2,438
469,53.9,452
470,53.1,446
471,53.2,447
472,52.9,444
473,54.2,455
474,52.4,439
475,54.2,455
476,52.8,442
477,53.2,447
478,52.8,442
479,54,453
480,53.8,451
481,53.1,446
482,53.2,447
483,53.4,448
484,52.6,441
485,54,453
486,52.8,442
487,52.6,441
488,54.4,456
489,52.5,440
490,54.1,454
491,53.4,448
492,52.4,439
493,53.5,449
494,52.6,441
495,54.4,456
496,52.6,441
497,53.9,452
498,53.5,449
499,52.1,437
500,53.1,446
501,53.8,451
502,54,453
503,52.1,437
504,53.5,449
505,53.2,447
506,54,453
507,53.6,450
508,52.1,437
509,53.6,450
510,52.8,442
511,54,453
512,53.5,449
513,52.4,439
514,53.9,452
515,53.5,449
516,53.6,450
517,53.1,446
518,53.1,446
519,53.4,448
520,52.6,441
521,52.9,444
522,53.4,448
523,54.5,457
524,52.1,437
525,53.9,452
526,52.9,444
527,54.2,455
528,53.2,447
529,52,436
530,54.2,455
531,53,445
532,53.5,449
533,52.9,444
534,53.9,452
535,52.6,441
536,53.8,451
537,52.4,439
538,52.6,441
539,54.8,459
540,52.5,440
541,53.8,451
542,53.4,448
543,53.1,446
544,52.9,444
545,53.2,447
546,54.1,454
547,52.4,439
548,53.4,448
549,53.6,450
550,53.1,446
551,53.9,452
552,52.5,440
553,53.5,449
554,53.1,446
555,54,453
556,52.6,441
557,53.1,446
558,53.8,451
559,53.6,450
560,52.4,439
561,53.6,450
562,53,445
563,53.4,448
564,53.4,448
565,53.1,446
566,54.1,454
567,52.4,439
568,53.1,446
569,53.5,449
570,53.4,448
571,53.1,446
572,53.2,447
573,54.2,455
574,53.1,446
575,52.8,442
576,53.9,452
577,52.1,437
578,53.8,451
579,53,445
580,54.2,455
581,52.2,438
582,53.5,449
583,53.1,446
584,53.1,446
585,53.4,448
586,53.6,450
587,53.4,448
588,53.8,451
589,52.9,444
590,53.1,446
591,52.5,440
592,54.1,454
593,53.1,446
594,52.9,444
595,54.1,454
596,52.6,441
597,54.2,455
598,52.9,444
599,53.1,446
600,52.8,442
601,53.9,452
602,52.6,441
603,54.1,454
604,53,445
605,52.9,444
606,53.6,450
607,53.4,448
608,53.6,450
609,53,445
610,53.4,448
611,53,445
612,53.9,452
613,52.5,440
614,53.4,448
615,53.9,452
616,52.1,437
617,53.4,448
618,54.1,454
619,53.2,447
620,52.8,442
621,54,453
622,52.4,439
623,54,453
624,52.9,444
625,53,445
626,53.8,451
627,53.5,449
628,52.2,438
629,53.2,447
630,53.5,449
631,54.1,454
632,53,445
633,53.4,448
634,52.4,439
635,54,453
636,53.5,449
637,52.6,441
638,54.1,454
639,52.6,441
640,53.5,449
641,53.4,448
642,52.5,440
643,53.1,446
644,54.2,455
645,53.1,446
646,53.6,450
647,52.5,440
648,53.5,449
649,52.9,444
650,53.4,448
651,53.8,451
652,53.5,449
653,53.2,447
654,53.5,449
655,52.1,437
656,53.8,451
657,53,445
658,53,445
659,53.6,450
660,53.5,449
661,53,445
662,53,445
663,54.1,454
664,53.6,450
665,53.1,446
666,52.2,438
667,54.5,457
668,53,445
669,52.5,440
670,53.4,448
671,54,453
672,52.9,444
673,53.6,450
674,53.4,448
675,52.9,444
676,53,445
677,53.1,446
678,53.4,448
679,53.9,452
680,53.2,447
681,52.5,440
682,54.2,455
683,53.1,446
684,53.1,446
685,52.6,441
686,53.2,447
687,53.2,447
688,53.4,448
689,53.4,448
690,53.4,448
691,53.6,450
692,53,445
693,53.2,447
694,52.9,444
695,53.6,450
696,53.5,449
697,53.4,448
698,52.9,444
699,53.2,447
700,53.8,451
701,53.5,449
702,53.2,447
703,52.6,441
704,53.9,452
705,53,445
706,52.8,442
707,53.2,447
708,53.6,450
709,52.8,442
710,53.5,449
711,53.4,448
712,53,445
713,54.2,455
714,53.2,447
715,53.1,446
716,52.8,442
717,53.5,449
718,53.8,451
719,52.6,441
720,53.8,451
721,53.1,446
722,53.5,449
723,52.8,442
724,53.6,450
725,52.9,444
726,53.6,450
727,52.8,442
728,53.9,452
729,52.5,440
730,54.4,456
731,52.4,439
732,53.5,449
733,54,453
734,52.6,441
735,52.9,444
736,53.2,447
737,53.2,447
738,54,453
739,53.1,446
740,53.1,446
741,52.9,444
742,53.6,450
743,52.9,444
744,53.4,448
745,54.4,456
746,53,445
747,53.1,446
748,53.6,450
749,52.6,441
750,52.5,440
751,54.6,458
752,52.5,440
753,53.9,452
754,52.6,441
755,54.1,454
756,52.1,437
757,53.6,450
758,53.1,446
759,53.2,447
760,53.4,448
761,53.2,447
762,53.2,447
763,53.5,449
764,53.1,446
765,53,445
766,54.1,454
767,53,445
768,53.2,447
769,53.5,449
770,53.4,448
771,53.4,448
772,53.4,448
773,52.2,438
774,53.6,450
775,53.8,451
776,53.1,446
777,52.8,442
778,54.2,455
779,53.1,446
780,52.5,440
781,53.1,446
782,53.8,451
783,53.9,452
784,52.9,444
785,52.9,444
786,53.4,448
787,52.8,442
788,53.5,449
789,54.2,455
790,52.8,442
791,53.2,447
792,53.2,447
793,53.5,449
794,52.9,444
795,53.5,449
796,53.5,449
797,52.9,444
798,52.9,444
799,54.1,454
800,52.9,444
801,53.5,449
802,52.6,441
803,54.2,455
804,52.4,439
805,53.6,450
806,52.9,444
807,53.4,448
808,53.9,452
809,52.4,439
810,54,453
811,53.4,448
812,53,445
813,53.1,446
814,53.1,446
815,53.2,447
816,54,453
817,52.4,439
818,54,453
819,52.8,442
820,54,453
821,53.2,447
822,53,445
823,53.8,451
824,52.6,441
825,52.9,444
826,54.1,454
827,53.2,447
828,53.2,447
829,53.1,446
830,52.9,444
831,54,453
832,52.5,440
833,53,445
834,54,453
835,53.5,449
836,53.1,446
837,52.8,442
838,54,453
839,52.8,442
840,52.9,444
841,54.2,455
842,52.2,438
843,54,453
844,52.6,441
845,54,453
846,52.9,444
847,53.4,448
848,52.8,442
849,54.2,455
850,52.4,439
851,53.2,447
852,54,453
853,53,445
854,53.4,448
855,52.8,442
856,54,453
857,52.5,440
858,53.8,451
859,52.9,444
860,53.9,452
861,53.8,451
862,52.1,437
863,53.1,446
864,54.1,454
865,53.5,449
866,53,445
867,52.6,441
868,53.4,448
869,53.1,446
870,53.8,451
871,53.2,447
872,53.8,451
873,53.1,446
874,53.2,447
875,53.5,449
876,52.4,439
877,53.2,447
878,54.4,456
879,53.1,446
880,52.9,444
881,52.5,440
882,54.2,455
883,52.8,442
884,53,445
885,53.1,446
886,53.8,451
887,54.1,454
888,52.5,440
889,53.1,446
890,53.5,449
891,53,445
892,53,445
893,53.6,450
894,53.2,447
895,54,453
896,53.5,449
897,53,445
898,53.4,448
899,52.9,444
900,53.2,447
901,53.8,451
902,53.1,446
903,52.6,441
904,53,445
905,53.2,447
906,54.4,456
907,52.6,441
908,53.6,450
909,52.4,439
910,54.5,457
911,52.6,441
912,53.8,451
913,52.2,438
914,54.5,457
915,52.4,439
916,54.1,454
917,52.8,442
918,53,445
919,53.9,452
920,52.8,442
921,54,453
922,53,445
923,53.4,448
924,52.9,444
925,53.8,451
926,52.4,439
927,53.6,450
928,52.8,442
929,53.2,447
930,54.4,456
931,53.4,448
932,52.9,444
933,52.8,442
934,53.2,447
935,53.9,452
936,53.4,448
937,52.5,440
938,53.4,448
939,54.1,454
940,53.4,448
941,52.6,441
942,53.6,450
943,52.6,441
944,53.8,451
945,53.4,448
946,52.6,441
947,53.9,452
948,53.2,447
949,52.5,440
950,54,453
951,52.9,444
952,53.8,451
953,51.5,432
954,54.5,457
955,53,445
956,53.8,451
957,53.5,449
958,53.2,447
959,53.4,448
960,52.6,441
961,54,453
962,52.8,442
963,53.5,449
964,53.8,451
965,53,445
966,53.1,446
967,53.6,450
968,53.2,447
969,52.6,441
970,53.6,450
971,52.9,444
972,53.2,447
973,53.5,449
974,53.4,448
975,53.5,449
976,52.9,444
977,53,445
978,53.6,450
979,53.4,448
980,53.4,448
981,52.9,444
982,53.6,450
983,53.6,450
984,52.5,440
985,54.2,455
986,52.9,444
987,53.2,447
988,53.6,450
989,52.9,444
990,53.5,449
991,53.1,446
992,53.1,446
993,52.6,441
994,54.2,455
995,52.4,439
996,53.6,450
997,53.8,451
998,52.8,442
999,53.6,450
1000,53.6,450
1001,52.6,441
1002,53.2,447
1003,53.9,452
1004,52.2,438
1005,53.8,451
1006,53,445
1007,53.4,448
1008,54,453
1009,53.1,446
1010,52.8,442
1011,53.4,448
1012,54,453
1013,52.8,442
1014,53.5,449
1015,53.4,448
1016,52.5,440
1017,53.4,448
1018,54.1,454
1019,53.1,446
1020,53.5,449
1021,52.8,442
1022,53.1,446
1023,52.6,441
1024,53.9,452
1025,53.2,447
1026,53.2,447
1027,53.6,450
1028,52.9,444
1029,53.8,451
1030,53,445
1031,52.9,444
1032,53.6,450
1033,53.1,446
1034,53,445
1035,54.4,456
1036,52.9,444
1037,53.2,447
1038,52.5,440
1039,54.4,456
1040,52.9,444
1041,53.1,446
1042,52.8,442
1043,53.9,452
1044,53.2,447
1045,53.6,450
1046,52.8,442
1047,53.6,450
1048,53.2,447
1049,52.8,442
1050,54.1,454
1051,52.1,437
1052,53.6,450
1053,53,445
1054,53.2,447
1055,54.5,457
1056,52.1,437
1057,54,453
1058,52.9,444
1059,53.2,447
1060,54,453
1061,53.1,446
1062,53.5,449
1063,52.6,441
1064,53.2,447
1065,53.1,446
1066,52.9,444
1067,52.2,438
1068,54.9,460
1069,52.6,441
1070,54,453
1071,52.9,444
1072,53.9,452
1073,53.1,446
1074,53.8,451
1075,53.2,447
1076,52.5,440
1077,53.5,449
1078,52.8,442
1079,54.1,454
1080,53.2,447
1081,52.8,442
1082,54.1,454
1083,52.2,438
1084,53.2,447
1085,53.5,449
1086,53.1,446
1087,54,453
1088,53.1,446
1089,53.4,448
1090,53,445
1091,53,445
1092,53.8,451
1093,52.9,444
1094,53.9,452
1095,52.4,439
1096,53.8,451
1097,52.8,442
1098,54.2,455
1099,53.2,447
1100,52.8,442
1101,53.2,447
1102,53.6,450
1103,53.5,449
1104,52.5,440
1105,53.8,451
1106,53.1,446
1107,52.8,442
1108,53.9,452
1109,52.9,444
1110,53.2,447
1111,53.9,452
1112,52.2,438
1113,54,453
1114,53,445
1115,53.2,447
1116,53.5,449
1117,52.9,444
1118,53.6,450
1119,53.2,447
1120,53.9,452
1121,52.4,439
1122,53.1,446
1123,54,453
1124,52.8,442
1125,53.5,449
1126,53.1,446
1127,53.1,446
1128,53.8,451
1129,53.2,447
1130,53.5,449
1131,53,445
1132,53.1,446
1133,53.6,450
1134,52.9,444
1135,53.8,451
1136,53.2,447
1137,52.9,444
1138,52.9,444
1139,54.2,455
1140,52.6,441
1141,53.8,451
1142,52.5,440
1143,53.4,448
1144,53.5,449
1145,53.4,448
1146,53.2,447
1147,52.9,444
1148,53.8,451
1149,52.8,442
1150,54,453
1151,52.6,441
1152,53.5,449
1153,54.1,454
1154,52.1,437
1155,53.1,446
1156,53.5,449
1157,53.8,451
1158,53.9,452
1159,52.9,444
1160,52.9,444
1161,53.9,452
1162,53.1,446
1163,52.5,440
1164,53.4,448
1165,54.1,454
1166,53.1,446
1167,53,445
1168,53.8,451
1169,52.5,440
1170,54,453
1171,52.6,441
1172,53.8,451
1173,52.8,442
1174,54.1,454
1175,53.2,447
1176,53.4,448
1177,51.9,435
1178,53.8,451
1179,53.1,446
1180,53.9,452
1181,52.5,440
1182,54.2,455
1183,52.5,440
1184,53.8,451
1185,53.6,450
1186,52.6,441
1187,53,445
1188,53.9,452
1189,52.8,442
1190,54.2,455
1191,52.1,437
1192,53.6,450
1193,53.8,451
1194,53.4,448
1195,52.4,439
1196,53.8,451
1197,52.8,442
1198,53.8,451
1199,53.9,452
1200,52.9,444
1201,52.9,444
1202,53.4,448
1203,53.2,447
1204,53.9,452
1205,52.2,438
1206,53.5,449
1207,53.5,449
1208,53.4,448
1209,53.2,447
1210,53,445
1211,53.9,452
1212,52.9,444
1213,53.6,450
1214,53.5,449
1215,52.8,442
1216,54,453
1217,53,445
1218,53.6,450
1219,52.1,437
1220,53.5,449
1221,53.1,446
1222,54,453
1223,52.9,444
1224,53,445
1225,53.9,452
1226,52.4,439
1227,54.2,455
1228,53.1,446
1229,53.6,450
1230,53.4,448
1231,52.9,444
1232,53.2,447
1233,53.5,449
1234,52.8,442
1235,53.6,450
1236,53.1,446
1237,53.6,450
1238,52.9,444
1239,52.6,441
1240,53.8,451
1241,54,453
1242,52.8,442
1243,52.6,441
1244,53.8,451
1245,53.6,450
1246,52.8,442
1247,53.8,451
1248,53.4,448
1249,52.5,440
1250,53.1,446
1251,53.8,451
1252,52.8,442
1253,54.4,456
1254,52.5,440
1255,54,453
1256,52.6,441
1257,53.1,446
1258,53.4,448
1259,53.4,448
1260,53.4,448
1261,53.5,449
1262,53.5,449
1263,52.5,440
1264,54,453
1265,53.1,446
1266,53.8,451
1267,52.8,442
1268,52.9,444
1269,53,445
1270,54.1,454
1271,52.4,439
1272,54.1,454
1273,52.8,442
1274,53.4,448
1275,53,445
1276,53.6,450
1277,53.5,449
1278,53.1,446
1279,52.9,444
1280,53.5,449
1281,52.9,444
1282,53.9,452
1283,53.2,447
1284,53.6,450
1285,53.4,448
1286,53,445
1287,53.2,447
1288,53.1,446
1289,53.8,451
1290,52.5,440
1291,53,445
1292,53.9,452
1293,53,445
1294,53.1,446
1295,53.4,448
1296,53.5,449
1297,53,445
1298,53.6,450
1299,53.4,448
1300,52.8,442
1301,53.8,451
1302,52.6,441
1303,53.6,450
1304,53,445
1305,54.4,456
1306,52.6,441
1307,52.9,444
1308,54.2,455
1309,52.5,440
1310,53,445
1311,53.4,448
1312,53.9,452
1313,53.5,449
1314,52.2,438
1315,53.9,452
1316,52.8,442
1317,54.4,456
1318,52.4,439
1319,53.6,450
1320,53.2,447
1321,53.2,447
1322,53.9,452
1323,52.8,442
1324,53.8,451
1325,52.8,442
1326,53.5,449
1327,53.6,450
1328,52.5,440
1329,53,445
1330,53.4,448
1331,53.1,446
1332,53.4,448
1333,53.8,451
1334,53.8,451
1335,52.9,444
1336,53.5,449
1337,52.8,442
1338,53.6,450
1339,53.4,448
1340,53.2,447
1341,53.4,448
1342,52.9,444
1343,53.9,452
1344,52.4,439
1345,53.1,446
1346,54.4,456
1347,52.8,442
1348,52.8,442
1349,54.1,454
1350,52.9,444
1351,53.4,448
1352,53.6,450
1353,53.1,446
1354,52.6,441
1355,53,445
1356,53.5,449
1357,54.2,455
1358,53.2,447
1359,52.2,438
1360,54.2,455
1361,52.5,440
1362,53.8,451
1363,52.6,441
1364,53.5,449
1365,53.4,448
1366,52.9,444
1367,53.2,447
1368,53.9,452
1369,53.6,450
1370,52.2,438
1371,53.2,447
1372,53.8,451
1373,53.5,449
1374,52.5,440
1375,54.2,455
1376,52.9,444
1377,53,445
1378,54,453
1379,53,445
1380,52.6,441
1381,53.8,451
1382,53.1,446
1383,53.6,450
1384,52.6,441
1385,53.2,447
1386,54.2,455
1387,52.5,440
1388,54.1,454
1389,52.2,438
1390,54.2,455
1391,52.8,442
1392,52.8,442
1393,54.4,456
1394,52.8,442
1395,52.9,444
1396,54.2,455
1397,52.6,441
1398,52.9,444
1399,53.4,448
1400,53.5,449
1401,53.1,446
1402,53.2,447
1403,53.1,446
1404,54.4,456
1405,52.1,437
1406,54.4,456
1407,52.1,437
1408,54,453
1409,52.5,440
1410,53.9,452
1411,53.4,448
1412,53.8,451
1413,52.8,442
1414,53.5,449
1415,53,445
1416,52.8,442
1417,53.4,448
1418,54,453
1419,52.9,444
1420,53.4,448
1421,52.5,440
1422,53.8,451
1423,53,445
1424,54.2,455
1425,52.8,442
1426,53.8,451
1427,53.5,449
1428,52.1,437
1429,53.5,449
1430,53.8,451
1431,52.5,440
1432,54.5,457
1433,53.1,446
1434,52.6,441
1435,53.9,452
1436,52.6,441
1437,53.6,450
1438,53.5,449
1439,52.6,441
1440,54.2,455
1441,52.8,442
1442,53.6,450
1443,53.4,448
1444,53.2,447
1445,52.6,441
1446,54,453
1447,52.1,437
1448,54,453
1449,52.8,442
1450,53.6,450
1451,53.4,448
1452,52.9,444
1453,53.8,451
1454,53.2,447
1455,53.2,447
1456,52.8,442
1457,53.8,451
1458,53.1,446
1459,53.6,450
1460,52.9,444
1461,53.8,451
1462,53.4,448
1463,52.1,437
1464,53.9,452
1465,53.6,450
1466,53.1,446
1467,53.6,450
1468,52.5,440
1469,53.1,446
1470,53.1,446
1471,53.6,450
1472,53.6,450
1473,53.4,448
1474,53.4,448
1475,52.8,442
1476,53.5,449
1477,53.2,447
1478,53.5,449
1479,53.5,449
1480,52.9,444
1481,53.8,451
1482,53.4,448
1483,52.5,440
1484,53.4,448
1485,53.9,452
1486,52.5,440
1487,53.8,451
1488,53,445
1489,52.9,444
1490,53.1,446
1491,54.1,454
1492,52.6,441
1493,53.4,448
1494,53.4,448
1495,53,445
1496,53.8,451
1497,53.5,449
1498,52.4,439
1499,53.8,451
1500,53.1,446
1501,54,453
1502,52.8,442
1503,53.2,447
1504,53,445
1505,53.1,446
1506,54.2,455
1507,52.4,439
1508,53.8,451
1509,53.6,450
1510,53.2,447
1511,52.9,444
1512,53.8,451
1513,53,445
1514,52.5,440
1515,54.2,455
1516,53.2,447
1517,52.9,444
1518,53.8,451
1519,53.4,448
1520,52.2,438
1521,53.9,452
1522,53.2,447
1523,53.5,449
1524,52.9,444
1525,53.9,452
1526,52.8,442
1527,53.4,448
1528,52.9,444
1529,53.9,452
1530,52.8,442
1531,53.9,452
1532,53,445
1533,53.2,447
1534,52.8,442
1535,54.2,455
1536,53.4,448
1537,52.6,441
1538,53.6,450
1539,53.2,447
1540,53.1,446
1541,53.5,449
1542,52.6,441
1543,53.5,449
1544,53.4,448
1545,52.8,442
1546,54.4,456
1547,52.4,439
1548,54.1,454
1549,52.6,441
1550,52.8,442
1551,53.8,451
1552,53.6,450
1553,52.5,440
1554,54.2,455
1555,53,445
1556,53.5,449
1557,52.2,438
1558,54.2,455
1559,52.9,444
1560,53.6,450
1561,52.5,440
1562,53.2,447
1563,53.2,447
1564,53.5,449
1565,54,453
1566,52.6,441
1567,53.2,447
1568,53.5,449
1569,53.4,448
1570,53.8,451
1571,52,436
1572,54.2,455
1573,53.6,450
1574,52,436
1575,54.4,456
1576,52.8,442
1577,52.9,444
1578,53.6,450
1579,52.9,444
1580,53.2,447
1581,53.4,448
1582,53.9,452
1583,53,445
1584,53.6,450
1585,52.8,442
1586,53.4,448
1587,53.5,449
1588,53.2,447
1589,53,445
1590,53.9,452
1591,52.9,444
1592,52.6,441
1593,53.6,450
1594,53.2,447
1595,53.9,452
1596,53.2,447
1597,53.4,448
1598,52.9,444
1599,53.5,449
1600,53,445
1601,53.6,450
1602,53,445
1603,53.9,452
1604,52.1,437
1605,53.4,448
1606,53.2,447
1607,54.1,454
1608,52.9,444
1609,52.8,442
1610,53.6,450
1611,54.1,454
1612,52.5,440
1613,53.1,446
1614,53.6,450
1615,52.6,441
1616,53.5,449
1617,54,453
1618,52.6,441
1619,53.4,448
1620,52.9,444
1621,54.2,455
1622,53.2,447
1623,52.9,444
1624,53.4,448
1625,53,445
1626,53.6,450
1627,53.1,446
1628,52.9,444
1629,53.8,451
1630,53.5,449
1631,52.8,442
1632,53.8,451
1633,53.2,447
1634,53.6,450
1635,52.6,441
1636,53.5,449
1637,53.4,448
1638,53.5,449
1639,53.4,448
1640,52.2,438
1641,53.8,451
1642,53.4,448
1643,53.5,449
1644,52.8,442
1645,53.1,446
1646,54,453
1647,53.2,447
1648,52.5,440
1649,53,445
1650,53.8,451
1651,54,453
1652,53.4,448
1653,53,445
1654,52.8,442
1655,53,445
1656,53.8,451
1657,53.6,450
1658,52.8,442
1659,53.8,451
1660,53.5,449
1661,52.1,437
1662,54.4,456
1663,53.2,447
1664,52.5,440
1665,53.9,452
1666,52.9,444
1667,53.2,447
1668,53.1,446
1669,53.1,446
1670,53.9,452
1671,53.4,448
1672,52.4,439
1673,54.4,456
1674,52.6,441
1675,53,445
1676,54.2,455
1677,52.2,438
1678,53.8,451
1679,52.8,442
1680,53.2,447
1681,53.1,446
1682,54.4,456
1683,52.6,441
1684,53.1,446
1685,53.6,450
1686,53.9,452
1687,52.5,440
1688,53.2,447
1689,53.2,447
1690,53.2,447
1691,53.1,446
1692,54.1,454
1693,53.2,447
1694,52.4,439
1695,54.4,456
1696,52.8,442
1697,53.6,450
1698,52.9,444
1699,52.8,442
1700,53.9,452
1701,52.6,441
1702,53.9,452
