Interval,Transfer,Bandwidth
217,88,738
218,88.9,746
219,88.6,743
220,89.8,753
221,88.4,741
222,88.2,740
223,88.6,743
224,88.9,746
225,88.4,741
226,88.8,744
227,89.2,749
228,89.5,751
229,88.4,741
230,88.8,744
231,88.1,739
232,88.2,740
233,89.8,753
234,88.2,740
235,88.4,741
236,89.8,753
237,88.1,739
238,88.8,744
239,88.4,741
240,88.8,744
241,89.2,749
242,88.9,746
243,88.5,742
244,88.4,741
245,88.5,742
246,89.6,752
247,88.4,741
248,89.4,750
249,87.9,737
250,88.4,741
251,89.9,754
252,88.9,746
253,88.5,742
254,88.5,742
255,88.4,741
256,88.4,741
257,89,747
258,88.4,741
259,89.6,752
260,88.2,740
261,89,747
262,88.5,742
263,88,738
264,89.9,754
265,88,738
266,89.8,753
267,87.9,737
268,89.2,749
269,88.8,744
270,88,738
271,89.6,752
272,88.5,742
273,88.1,739
274,88.5,742
275,89.2,749
276,89,747
277,88.1,739
278,89.9,754
279,87.8,736
280,88.5,742
281,89.5,751
282,88.6,743
283,88.8,744
284,88.1,739
285,89.8,753
286,88.4,741
287,88,738
288,90,755
289,88.6,743
290,88.4,741
291,88.9,746
292,88.2,740
293,89.4,750
294,88.8,744
295,88.5,742
296,88.4,741
297,88.6,743
298,89.4,750
299,88.4,741
300,88.2,740
301,89.2,749
302,88.9,746
303,88.1,739
304,88.6,743
305,89.1,748
306,88.1,739
307,90,755
308,88.1,739
309,88.4,741
310,89.6,752
311,87.6,735
312,89.8,753
313,88.5,742
314,88.9,746
315,88.2,740
316,89.5,751
317,88.4,741
318,88.5,742
319,88.5,742
320,88.2,740
321,89.9,754
322,88.2,740
323,89.4,750
324,88.1,739
325,88.5,742
326,89.5,751
327,88.4,741
328,88.5,742
329,89,747
330,88.2,740
331,89.2,749
332,87.9,737
333,88.8,744
334,89.9,754
335,88.8,744
336,88.1,739
337,89.1,748
338,88.5,742
339,88.6,743
340,88.9,746
341,88.5,742
342,89.4,750
343,88.6,743
344,88.1,739
345,89.2,749
346,88.4,741
347,89.1,748
348,88.4,741
349,88.9,746
350,88.8,744
351,88.1,739
352,89.4,750
353,88.1,739
354,88.8,744
355,89.2,749
356,88.2,740
357,89.8,753
358,88.6,743
359,87.9,737
360,89,747
361,88.4,741
362,89.2,749
363,88.8,744
364,88.8,744
365,88.5,742
366,88.1,739
367,89.4,750
368,88.4,741
369,88.5,742
370,89.8,753
371,88,738
372,89.1,748
373,88.5,742
374,89.2,749
375,88.5,742
376,88.5,742
377,89.4,750
378,88.4,741
379,88.5,742
380,88.1,739
381,88.9,746
382,89.2,749
383,88.6,743
384,89.4,750
385,87.9,737
386,89.4,750
387,88.4,741
388,88.5,742
389,88.5,742
390,89.9,754
391,88.6,743
392,88.5,742
393,89.1,748
394,87.8,736
395,87.9,737
396,90.5,759
397,88.4,741
398,88.6,743
399,88.1,739
400,89.9,754
401,88,738
402,89.2,749
403,88.5,742
404,89.1,748
405,88.5,742
406,88.8,744
407,88.4,741
408,88.4,741
409,89.5,751
410,88.8,744
411,88.5,742
412,88.1,739
413,89.8,753
414,88.5,742
415,88,738
416,89.8,753
417,88.8,744
418,87.6,735
419,89.9,754
420,88.8,744
421,88.4,741
422,88.6,743
423,88.5,742
424,88.2,740
425,89.4,750
426,88,738
427,89.2,749
428,87.9,737
429,90.1,756
430,87.9,737
431,89.8,753
432,87.8,736
433,89,747
434,88.6,743
435,88.2,740
436,90,755
437,88.4,741
438,88.4,741
439,89.2,749
440,88.8,744
441,88.2,740
442,88.8,744
443,88.2,740
444,88.9,746
445,89.6,752
446,88.4,741
447,88.5,742
448,88.4,741
449,89.8,753
450,87.8,736
451,89.5,751
452,88.4,741
453,89.1,748
454,88.8,744
455,88.2,740
456,88.2,740
457,89.5,751
458,88.4,741
459,88.8,744
460,89.6,752
461,87.8,736
462,89.6,752
463,87.9,737
464,89.4,750
465,88.8,744
466,88.4,741
467,88.1,739
468,89.5,751
469,88.5,742
470,88.9,746
471,88.2,740
472,88.6,743
473,89,747
474,89,747
475,88.1,739
476,89.2,749
477,88.4,741
478,89.4,750
479,88.8,744
480,88.2,740
481,88.5,742
482,88.6,743
483,89.9,754
484,88.9,746
485,88.6,743
486,87.9,737
487,89.6,752
488,88.2,740
489,88.2,740
490,89.5,751
491,88,738
492,89.8,753
493,87.4,733
494,89.4,750
495,88.8,744
496,88.9,746
497,89,747
498,88.6,743
499,88.9,746
500,88.5,742
501,88.6,743
502,89.2,749
503,87.6,735
504,88.6,743
505,89.4,750
506,88.6,743
507,88.4,741
508,88.6,743
509,89.8,753
510,87.8,736
511,89.1,748
512,88,738
513,90.1,756
514,88.2,740
515,89.2,749
516,88.1,739
517,88.2,740
518,89.8,753
519,87.8,736
520,89.8,753
521,88.4,741
522,88.4,741
523,89.1,748
524,88.9,746
525,88.2,740
526,89.4,750
527,88.1,739
528,88.2,740
529,89.4,750
530,88.4,741
531,89.6,752
532,88,738
533,89.4,750
534,88.6,743
535,88.1,739
536,88.8,744
537,88.4,741
538,89.6,752
539,88.9,746
540,88.1,739
541,88.4,741
542,89.8,753
543,88.2,740
544,88.2,740
545,89.8,753
546,88.5,742
547,88.6,743
548,88.2,740
549,89.4,750
550,88.5,742
551,88.5,742
552,88.6,743
553,88.6,743
554,88.4,741
555,89.1,748
556,89.4,750
557,88.8,744
558,88.4,741
559,88.8,744
560,89.1,748
561,88.1,739
562,88.5,742
563,89.8,753
564,87.8,736
565,89.8,753
566,88.1,739
567,88.1,739
568,89.4,750
569,88.6,743
570,88.9,746
571,88.1,739
572,90,755
573,88.5,742
574,88.8,744
575,88,738
576,89.2,749
577,88,738
578,89.8,753
579,88.6,743
580,88.4,741
581,89.2,749
582,88.1,739
583,89.4,750
584,88.4,741
585,88.2,740
586,89.6,752
587,88.6,743
588,88.4,741
589,88.4,741
590,88.2,740
591,88.8,744
592,89,747
593,89.5,751
594,88.5,742
595,88.1,739
596,89.2,749
597,88.2,740
598,88.8,744
599,88.5,742
600,89.9,754
601,88.8,744
602,87.6,735
603,89.8,753
604,88.8,744
605,88.1,739
606,89.4,750
607,88.5,742
608,89,747
609,88.5,742
610,88.2,740
611,89.4,750
612,87.8,736
613,88.8,744
614,89.6,752
615,88.2,740
616,88.4,741
617,89.8,753
618,88.2,740
619,88.5,742
620,89.2,749
621,88.1,739
622,88.6,743
623,88.6,743
624,89,747
625,88.5,742
626,89.8,753
627,87.5,734
628,90,755
629,88.1,739
630,89.2,749
631,88.4,741
632,88.8,744
633,88,738
634,89.8,753
635,88.8,744
636,88.5,742
637,88.1,739
638,89.4,750
639,88.6,743
640,88.1,739
641,88.9,746
642,89.1,748
643,88.5,742
644,89.2,749
645,88.2,740
646,89.5,751
647,88.6,743
648,87.6,735
649,89.9,754
650,87.9,737
651,89.6,752
652,88.2,740
653,88,738
654,89.8,753
655,88.6,743
656,88.1,739
657,89.4,750
658,88.8,744
659,88.2,740
660,89.4,750
661,88.8,744
662,88,738
663,88.5,742
664,89.6,752
665,88.9,746
666,88.5,742
667,88.8,744
668,88.5,742
669,88.2,740
670,89.2,749
671,88.6,743
672,88.2,740
673,88.9,746
674,88.8,744
675,88.5,742
676,89.4,750
677,88.5,742
678,88.8,744
679,88.2,740
680,89.4,750
681,88.5,742
682,88.9,746
683,88.4,741
684,88.6,743
685,89.1,748
686,88.8,744
687,88.4,741
688,89.5,751
689,88.5,742
690,88.4,741
691,89.6,752
692,88.6,743
693,88.2,740
694,88.5,742
695,88.6,743
696,89.5,751
697,88.5,742
698,88.1,739
699,88.5,742
700,89.9,754
701,88.4,741
702,88,738
703,89.9,754
704,87.4,733
705,89.6,752
706,88.4,741
707,89.6,752
708,87.5,734
709,89.9,754
710,88.4,741
711,88.2,740
712,89.5,751
713,88.8,744
714,88.5,742
715,88,738
716,89.4,750
717,88.9,746
718,88.2,740
719,88.5,742
720,89.4,750
721,88.9,746
722,88.2,740
723,89.2,749
724,88.6,743
725,89,747
726,87.2,732
727,89.4,750
728,89.6,752
729,88,738
730,88.6,743
731,89,747
732,89.1,748
733,88.5,742
734,88,738
735,89.6,752
736,88.6,743
737,88.4,741
738,88.8,744
739,89.5,751
740,88.4,741
741,87.9,737
742,90,755
743,88.1,739
744,88.8,744
745,88.4,741
746,88.5,742
747,89.8,753
748,87.9,737
749,89.8,753
750,88.1,739
751,88.2,740
752,88.6,743
753,89.5,751
754,88.2,740
755,89.6,752
756,88.6,743
757,88.4,741
758,88.2,740
759,89.4,750
760,88.1,739
761,89.4,750
762,88.6,743
763,88,738
764,89.6,752
765,88.5,742
766,88.6,743
767,88.5,742
768,88.4,741
769,89.9,754
770,88,738
771,89.5,751
772,88.8,744
773,88.6,743
774,88.2,740
775,88.4,741
776,89.8,753
777,88.5,742
778,88.4,741
779,88.8,744
780,88.8,744
781,88.4,741
782,88.8,744
783,89,747
784,88.9,746
785,88.8,744
786,88.9,746
787,88.6,743
788,88,738
789,88.6,743
790,89.2,749
791,88.8,744
792,88.8,744
793,89.5,751
794,88.4,741
795,88,738
796,89.8,753
797,88.1,739
798,88.2,740
799,89,747
800,89.1,748
801,88.4,741
802,88.5,742
803,88.6,743
804,89.6,752
805,88.1,739
806,88.8,744
807,88.6,743
808,88.5,742
809,89.5,751
810,88.2,740
811,89.6,752
812,88.4,741
813,88.1,739
814,89.8,753
815,88.1,739
816,89,747
817,88.5,742
818,88.9,746
819,88.2,740
820,88.6,743
821,89.1,748
822,89.4,750
823,88.4,741
824,88.5,742
825,88.4,741
826,89.1,748
827,88.4,741
828,89.5,751
829,87.8,736
830,88.5,742
831,89.9,754
832,88.1,739
833,88.4,741
834,89.8,753
835,88,738
836,89.6,752
837,88.6,743
838,88.9,746
839,88.4,741
840,88.6,743
841,88.5,742
842,88.5,742
843,88.6,743
844,88.9,746
845,88.4,741
846,89.6,752
847,88.6,743
848,88.4,741
849,88.2,740
850,89.9,754
851,88.4,741
852,88.4,741
853,88.4,741
854,88.9,746
855,89.8,753
856,87.9,737
857,88.8,744
858,88.5,742
859,89.8,753
860,87.9,737
861,88.8,744
862,88.4,741
863,89.4,750
864,88.4,741
865,89.4,750
866,88.8,744
867,89.1,748
868,87.9,737
869,88.4,741
870,88.8,744
871,89.8,753
872,88.1,739
873,88.6,743
874,88.4,741
875,88.8,744
876,89.6,752
877,88.5,742
878,88.6,743
879,88.2,740
880,89.2,749
881,89,747
882,88.4,741
883,88.4,741
884,89.6,752
885,88.2,740
886,89,747
887,87.9,737
888,90,755
889,88.4,741
890,88.6,743
891,88.2,740
892,89.6,752
893,88.1,739
894,88.8,744
895,89.1,748
896,88.1,739
897,88,738
898,90.2,757
899,88.2,740
900,88.5,742
901,88.6,743
902,89.6,752
903,88,738
904,89.1,748
905,88.2,740
906,88.8,744
907,89.5,751
908,88.1,739
909,88.9,746
910,88.4,741
911,88.4,741
912,89.5,751
913,88.9,746
914,88.6,743
915,89.2,749
916,88.6,743
917,88.2,740
918,89.2,749
919,87.6,735
920,89.9,754
921,88.4,741
922,88.4,741
923,88.5,742
924,88.8,744
925,89,747
926,88.5,742
927,89.5,751
928,88.4,741
929,88,738
930,89.4,750
931,88.1,739
932,89,747
933,89.4,750
934,88,738
935,89.4,750
936,88.1,739
937,89.4,750
938,88.5,742
939,88.5,742
940,89.6,752
941,88.2,740
942,88.5,742
943,88.4,741
944,89.8,753
945,88.4,741
946,88.4,741
947,88.2,740
948,89,747
949,89.2,749
950,87.9,737
951,89.6,752
952,88.1,739
953,89.2,749
954,88.4,741
955,89.5,751
956,88.8,744
957,88,738
958,89.6,752
959,87.9,737
960,89.4,750
961,88.2,740
962,89.2,749
963,88.1,739
964,88.4,741
965,89.2,749
966,88,738
967,89.6,752
968,88.9,746
969,88.5,742
970,88.2,740
971,89.4,750
972,88.8,744
973,88.8,744
974,87.9,737
975,88.8,744
976,89.9,754
977,88.5,742
978,88.8,744
979,88.2,740
980,88.4,741
981,88.6,743
982,89.6,752
983,88.2,740
984,89.4,750
985,88.1,739
986,89.5,751
987,87.9,737
988,89.5,751
989,88.1,739
990,88.2,740
991,89.8,753
992,88.5,742
993,88.2,740
994,88.8,744
995,88.6,743
996,89.2,749
997,88.1,739
998,89.6,752
999,88.2,740
1000,88.5,742
1001,88.4,741
1002,89.9,754
1003,88.1,739
1004,88.5,742
1005,88.4,741
1006,89.5,751
1007,89,747
1008,88,738
1009,89.8,753
1010,88.1,739
1011,88.5,742
1012,89.5,751
1013,87.9,737
1014,89.6,752
1015,88.4,741
1016,88.4,741
1017,89.1,748
1018,89.1,748
1019,88.2,740
1020,88.5,742
1021,89,747
1022,88.4,741
1023,88.5,742
1024,89.8,753
1025,88.4,741
1026,88.8,744
1027,88.4,741
1028,88.5,742
1029,89.1,748
1030,88.9,746
1031,88.4,741
1032,88.1,739
1033,89.9,754
1034,88.5,742
1035,88.4,741
1036,89.5,751
1037,88.5,742
1038,87.9,737
1039,89.8,753
1040,88.8,744
1041,88.2,740
1042,89.2,749
1043,88.1,739
1044,88.2,740
1045,89.5,751
1046,88.8,744
1047,87.9,737
1048,88.8,744
1049,89.6,752
1050,88.1,739
1051,89.4,750
1052,88.5,742
1053,88.8,744
1054,88,738
1055,88.8,744
1056,89.8,753
1057,88.1,739
1058,88.4,741
1059,90,755
1060,88.6,743
1061,88.1,739
1062,88.2,740
1063,89.6,752
1064,88.6,743
1065,88.2,740
1066,89.5,751
1067,88.2,740
1068,88.6,743
1069,88.6,743
1070,88.8,744
1071,88.2,740
1072,89.6,752
1073,88.6,743
1074,88.1,739
1075,88.6,743
1076,89.8,753
1077,88.8,744
1078,88.8,744
1079,88.8,744
1080,88.1,739
1081,88.4,741
1082,85.4,716
1083,92.6,777
1084,88.5,742
1085,89.4,750
1086,88.1,739
1087,88.5,742
1088,89.4,750
1089,88,738
1090,89.8,753
1091,88.4,741
1092,89.1,748
1093,88.4,741
1094,88.4,741
1095,88.4,741
1096,89,747
1097,89.2,749
1098,88.8,744
1099,88.6,743
1100,88.4,741
1101,88.4,741
1102,89.5,751
1103,88,738
1104,89.8,753
1105,88.5,742
1106,88.4,741
1107,89.1,748
1108,88.1,739
1109,88.8,744
1110,89.4,750
1111,88.6,743
1112,88.5,742
1113,88.4,741
1114,88.8,744
1115,89.6,752
1116,88.6,743
1117,88.8,744
1118,88.6,743
1119,88.8,744
1120,88.4,741
1121,88.8,744
1122,88.4,741
1123,89.6,752
1124,88.6,743
1125,88.6,743
1126,88,738
1127,89.4,750
1128,88.5,742
1129,88.6,743
1130,88.4,741
1131,88.9,746
1132,88.6,743
1133,89.8,753
1134,87.8,736
1135,89.5,751
1136,88.8,744
1137,88.5,742
1138,88.4,741
1139,88.5,742
1140,89.6,752
1141,88.2,740
1142,89,747
1143,88.5,742
1144,88.9,746
1145,88,738
1146,88.9,746
1147,88.6,743
1148,88.8,744
1149,89.2,749
1150,88.1,739
1151,89.1,748
1152,88.8,744
1153,88.6,743
1154,89.1,748
1155,88.5,742
1156,89.5,751
1157,88.2,740
1158,88.6,743
1159,88.5,742
1160,88.6,743
1161,89.8,753
1162,88.8,744
1163,88.4,741
1164,88.1,739
1165,88.4,741
1166,89.8,753
1167,88.8,744
1168,88.4,741
1169,89,747
1170,88.9,746
1171,88.5,742
1172,88.9,746
1173,87.9,737
1174,89.5,751
1175,88.4,741
1176,88.8,744
1177,88.8,744
1178,89.2,749
1179,88.5,742
1180,88.6,743
1181,88.5,742
1182,88.2,740
1183,88.9,746
1184,89.8,753
1185,88.8,744
1186,88.6,743
1187,88.1,739
1188,89.4,750
1189,88,738
1190,88.8,744
1191,89.1,748
1192,88.6,743
1193,89.1,748
1194,87.9,737
1195,89,747
1196,88.4,741
1197,89.6,752
1198,88.5,742
1199,88.2,740
1200,88.5,742
1201,89.6,752
1202,88,738
1203,89.5,751
1204,88.4,741
1205,88.5,742
1206,89.6,752
1207,88.6,743
1208,88.9,746
1209,88.4,741
1210,88.1,739
1211,88.5,742
1212,90,755
1213,88.2,740
1214,88.4,741
1215,88.6,743
1216,89.5,751
1217,88,738
1218,88.5,742
1219,89.6,752
1220,88.4,741
1221,88.1,739
1222,88.8,744
1223,89.6,752
1224,88.6,743
1225,88,738
1226,89,747
1227,88.6,743
1228,89.5,751
1229,88.6,743
1230,88.2,740
1231,88.9,746
1232,88.4,741
1233,89.1,748
1234,88.1,739
1235,89.5,751
1236,88.9,746
1237,88.4,741
1238,88.4,741
1239,88.8,744
1240,88.6,743
1241,89.8,753
1242,88,738
1243,88.9,746
1244,88,738
1245,89.6,752
1246,88.4,741
1247,88.8,744
1248,89.5,751
1249,87.8,736
1250,89.2,749
1251,88.9,746
1252,88.6,743
1253,89,747
1254,88.4,741
1255,88.2,740
1256,88.6,743
1257,88.8,744
1258,89.8,753
1259,88.1,739
1260,89.5,751
1261,88,738
1262,88.9,746
1263,89.4,750
1264,88.6,743
1265,88.4,741
1266,88.8,744
1267,88.8,744
1268,88.2,740
1269,88.6,743
1270,89.6,752
1271,88.8,744
1272,87.9,737
1273,88.5,742
1274,89.8,753
1275,88.5,742
1276,88.8,744
1277,88.4,741
1278,88.8,744
1279,89.4,750
1280,88.9,746
1281,88.1,739
1282,88.8,744
1283,88.1,739
1284,89.8,753
1285,88.1,739
1286,89.4,750
1287,88.2,740
1288,88.8,744
1289,88.8,744
1290,88.2,740
1291,88.6,743
1292,89.9,754
1293,87.5,734
1294,89.4,750
1295,88.6,743
1296,88.4,741
1297,89.6,752
1298,87.8,736
1299,89.8,753
1300,88.6,743
1301,88.6,743
1302,88.4,741
1303,88.6,743
1304,88.6,743
1305,88.5,742
1306,89,747
1307,88.8,744
1308,88.8,744
1309,88.9,746
1310,89.2,749
1311,87.8,736
1312,89.8,753
1313,88.6,743
1314,88.4,741
1315,88.5,742
1316,88.5,742
1317,88.9,746
1318,88.8,744
1319,88.9,746
1320,89.2,749
1321,87.9,737
1322,88.8,744
1323,89,747
1324,88.5,742
1325,89.5,751
1326,88.2,740
1327,89.4,750
1328,88.4,741
1329,88.6,743
1330,88.5,742
1331,88.8,744
1332,88.4,741
1333,89.8,753
1334,88.6,743
1335,88.4,741
1336,89.1,748
1337,87.9,737
1338,89.5,751
1339,88.4,741
1340,89.2,749
1341,88.6,743
1342,88.2,740
1343,89.1,748
1344,88,738
1345,88.8,744
1346,89.5,751
1347,88.5,742
1348,89,747
1349,88.2,740
1350,88.4,741
1351,89.4,750
1352,88.4,741
1353,88.5,742
1354,89.1,748
1355,88.9,746
1356,88.2,740
1357,89.8,753
1358,88.8,744
1359,88.6,743
1360,88.6,743
1361,88.6,743
1362,88.6,743
1363,88.1,739
1364,89.4,750
1365,88.1,739
1366,88.9,746
1367,89.8,753
1368,88.6,743
1369,88.9,746
1370,88.1,739
1371,88.2,740
1372,89.6,752
1373,88,738
1374,89.4,750
1375,87.8,736
1376,89.1,748
1377,89.5,751
1378,88.2,740
1379,88.8,744
1380,89.1,748
1381,88.1,739
1382,88.4,741
1383,89.6,752
1384,88.2,740
1385,88.6,743
1386,89.2,749
1387,88.5,742
1388,88.5,742
1389,88.4,741
1390,89.6,752
1391,88.6,743
1392,88,738
1393,89.1,748
1394,88.9,746
1395,88.8,744
1396,88.8,744
1397,89,747
1398,88.8,744
1399,88.8,744
1400,88.2,740
1401,88.4,741
1402,89.9,754
1403,88.4,741
1404,88.5,742
1405,88,738
1406,89.9,754
1407,88.6,743
1408,88.4,741
1409,88.6,743
1410,88.5,742
1411,89.6,752
1412,87.8,736
1413,89.4,750
1414,88,738
1415,88.8,744
1416,89.6,752
1417,88.6,743
1418,88.5,742
1419,88.6,743
1420,88.5,742
1421,88.6,743
1422,89.8,753
1423,88.5,742
1424,88.5,742
1425,88.6,743
1426,88.4,741
1427,88.5,742
1428,88.8,744
1429,89.4,750
1430,89,747
1431,87.9,737
1432,88.8,744
1433,89.4,750
1434,88.8,744
1435,88.1,739
1436,89.4,750
1437,88.1,739
1438,89.1,748
1439,88.6,743
1440,89.2,749
1441,87.8,736
1442,89.9,754
1443,87.4,733
1444,89.8,753
1445,88.9,746
1446,88.9,746
1447,88.4,741
1448,88.6,743
1449,88.4,741
1450,88.5,742
1451,88.8,744
1452,88.6,743
1453,88.9,746
1454,88.9,746
1455,88.5,742
1456,89.5,751
1457,89,747
1458,88.8,744
1459,88.8,744
1460,88.6,743
1461,88.8,744
1462,88.5,742
1463,89,747
1464,88.1,739
1465,88.8,744
1466,88.5,742
1467,89.6,752
1468,88.1,739
1469,88.5,742
1470,89.8,753
1471,88.5,742
1472,88.1,739
1473,88.5,742
1474,89.5,751
1475,88.9,746
1476,88,738
1477,88.6,743
1478,89.8,753
1479,87.5,734
1480,89.8,753
1481,88.6,743
1482,88.4,741
1483,88.5,742
1484,89.6,752
1485,88.6,743
1486,88.2,740
1487,88.1,739
1488,89.9,754
1489,87.8,736
1490,89.8,753
1491,88.4,741
1492,88.4,741
1493,88.4,741
1494,89.8,753
1495,88.8,744
1496,88.4,741
1497,88.6,743
1498,88.6,743
1499,88.8,744
1500,88.2,740
1501,89.8,753
1502,88,738
1503,89.4,750
1504,88.5,742
1505,88.2,740
1506,89.5,751
1507,87.9,737
1508,89.5,751
1509,88.6,743
1510,88.4,741
1511,88.8,744
1512,88.1,739
1513,89.8,753
1514,88.8,744
1515,88.2,740
1516,88.8,744
1517,88.8,744
1518,88.2,740
1519,90,755
1520,88.2,740
1521,89.1,748
1522,88.5,742
1523,88.8,744
1524,88.5,742
1525,88.1,739
1526,89.6,752
1527,88.1,739
1528,88.6,743
1529,88.5,742
1530,88.9,746
1531,89.5,751
1532,87.9,737
1533,89.6,752
1534,88.2,740
1535,88.9,746
1536,88.4,741
1537,88.8,744
1538,88.4,741
1539,88.8,744
1540,89.8,753
1541,88.5,742
1542,88,738
1543,89.4,750
1544,88.6,743
1545,88.4,741
1546,88.6,743
1547,89.6,752
1548,88.2,740
1549,88.5,742
1550,88.9,746
1551,89.4,750
1552,88,738
1553,89.8,753
1554,88.4,741
1555,88.8,744
1556,88,738
1557,89.1,748
1558,88.9,746
1559,88.1,739
1560,88.6,743
1561,89.9,754
1562,88.5,742
1563,88.6,743
1564,88.2,740
1565,88.5,742
1566,88.6,743
1567,88.9,746
1568,88.8,744
1569,89.8,753
1570,87.5,734
1571,89.4,750
1572,88.8,744
1573,88.4,741
1574,89.6,752
1575,87.6,735
1576,89.5,751
1577,88,738
1578,88.9,746
1579,88.4,741
1580,89.9,754
1581,88.1,739
1582,89,747
1583,88.4,741
1584,88.5,742
1585,90,755
1586,88.4,741
1587,88.9,746
1588,88.1,739
1589,88.4,741
1590,89.5,751
1591,88.1,739
1592,89.5,751
1593,88.4,741
1594,88.4,741
1595,88.6,743
1596,89.9,754
1597,87.4,733
1598,89.6,752
1599,88.1,739
1600,89.6,752
1601,88,738
1602,88.5,742
1603,88.9,746
1604,88.8,744
1605,89.6,752
1606,88.1,739
1607,88.8,744
1608,88.4,741
1609,88.5,742
1610,89.4,750
1611,89,747
1612,88.1,739
1613,89.4,750
1614,88.1,739
1615,89.6,752
1616,88.1,739
1617,88.1,739
1618,89.8,753
1619,88.9,746
1620,88.5,742
1621,88.8,744
1622,88.2,740
1623,88.6,743
1624,88.8,744
1625,88.9,746
1626,88.4,741
1627,88.9,746
1628,88.5,742
1629,89.6,752
1630,88,738
1631,89.2,749
1632,88.9,746
1633,88.1,739
1634,89.5,751
1635,88.9,746
1636,88.4,741
1637,88.8,744
1638,88,738
1639,89.9,754
1640,88.1,739
1641,89,747
1642,88.5,742
1643,88.1,739
1644,89.4,750
1645,88.2,740
1646,88.1,739
1647,89.6,752
1648,88.2,740
1649,89,747
1650,89.8,753
1651,88.2,740
1652,88.5,742
1653,89.2,749
1654,88.4,741
1655,88.2,740
1656,89.5,751
1657,88.2,740
1658,89.4,750
1659,88.1,739
1660,88.6,743
1661,88.8,744
1662,89.4,750
1663,88.5,742
1664,88.4,741
1665,88.5,742
1666,88.5,742
1667,89.4,750
1668,88.6,743
1669,89.2,749
1670,88,738
1671,89.5,751
1672,88.8,744
1673,88.8,744
1674,88.5,742
1675,88.1,739
1676,88.8,744
1677,88.9,746
1678,88.8,744
1679,89,747
1680,88.2,740
1681,88.6,743
1682,89.2,749
1683,88.4,741
1684,88.5,742
1685,89.5,751
1686,88.4,741
1687,89.5,751
1688,88.6,743
1689,88.2,740
1690,88.2,740
1691,89.4,750
1692,88,738
1693,89.6,752
1694,88,738
1695,88.8,744
1696,88.9,746
1697,89.5,751
1698,87.9,737
1699,89.4,750
1700,88.5,742
1701,88.9,746
1702,88.4,741
1703,88.9,746
1704,89.2,749
1705,88.4,741
1706,88.2,740
1707,89,747
1708,89.5,751
1709,88.4,741
1710,88.8,744
1711,88.5,742
1712,88.4,741
1713,88.8,744
1714,88.5,742
1715,89.1,748
1716,88.2,740
1717,89.6,752
1718,88.8,744
1719,87.9,737
1720,89.8,753
1721,88.1,739
1722,89.5,751
1723,88.2,740
